Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,
13:59:45,2733441024.00 ,2800623616.00 ,2930548736.00 ,2912825344.00 ,2881306624.00 ,2823880704.00 ,2852151296.00 ,2875494400.00 ,2893877248.00 ,2909192192.00 ,2916741120.00 ,2934427648.00 ,2875539456.00 ,2844680192.00 ,2881421312.00 ,3237568512.00 ,2857607168.00 ,2925821952.00 ,2949189632.00 ,2929688576.00 ,2870956032.00 ,2845405184.00 ,2775330816.00 ,2830532608.00 ,2840915968.00 ,2715299840.00 ,2841202688.00 ,2736504832.00 ,2749218816.00 ,3186470912.00 ,2719223808.00 ,2747981824.00 ,2756669440.00 ,2791055360.00 ,2747682816.00 ,2786910208.00 ,2748530688.00 ,2688946176.00 ,2777710592.00 ,2764988416.00 ,2988232704.00 ,2728255488.00 ,2754314240.00 ,2787201024.00 ,2737311744.00 ,2732584960.00 ,2755313664.00 ,2728665088.00 ,2807058432.00 ,2842062848.00 ,2781585408.00 ,2744397824.00 ,2780614656.00 ,2802683904.00 ,2763350016.00 ,2776936448.00 ,2679144448.00 ,2756931584.00 ,2720866304.00 ,2713464832.00 ,2718650368.00 ,,171987189760.00 
14:00:00,2733756416.00 ,2809262080.00 ,2929700864.00 ,2926419968.00 ,2894393344.00 ,2824499200.00 ,2852057088.00 ,2881490944.00 ,2896650240.00 ,2908979200.00 ,2918215680.00 ,2934804480.00 ,2879688704.00 ,2846445568.00 ,2889478144.00 ,3235823616.00 ,2855391232.00 ,2936217600.00 ,2936393728.00 ,2930749440.00 ,2882179072.00 ,2847125504.00 ,2772852736.00 ,2832797696.00 ,2840256512.00 ,2712891392.00 ,2842660864.00 ,2734628864.00 ,2750234624.00 ,3187089408.00 ,2720813056.00 ,2747826176.00 ,2756067328.00 ,2791337984.00 ,2747838464.00 ,2787287040.00 ,2748399616.00 ,2691837952.00 ,2780143616.00 ,2760617984.00 ,2995748864.00 ,2727321600.00 ,2757271552.00 ,2783236096.00 ,2723557376.00 ,2733649920.00 ,2756284416.00 ,2729205760.00 ,2807214080.00 ,2840702976.00 ,2781790208.00 ,2743812096.00 ,2782822400.00 ,2801868800.00 ,2762944512.00 ,2778333184.00 ,2679062528.00 ,2757271552.00 ,2716897280.00 ,2713903104.00 ,2713341952.00 ,,172041543680.00 
14:00:15,2733981696.00 ,2803118080.00 ,2917875712.00 ,2915782656.00 ,2905407488.00 ,2837340160.00 ,2870255616.00 ,2874523648.00 ,2902319104.00 ,2914525184.00 ,2911592448.00 ,2945941504.00 ,2880004096.00 ,2864095232.00 ,2880823296.00 ,3235790848.00 ,2866827264.00 ,2921512960.00 ,2940166144.00 ,2933329920.00 ,2880557056.00 ,2842456064.00 ,2776346624.00 ,2834276352.00 ,2840035328.00 ,2712752128.00 ,2844069888.00 ,2737582080.00 ,2758115328.00 ,3189350400.00 ,2722168832.00 ,2747166720.00 ,2758377472.00 ,2795929600.00 ,2748276736.00 ,2790883328.00 ,2749616128.00 ,2691645440.00 ,2777939968.00 ,2764378112.00 ,3011567616.00 ,2725859328.00 ,2755297280.00 ,2785390592.00 ,2723434496.00 ,2733801472.00 ,2754621440.00 ,2727944192.00 ,2806734848.00 ,2842595328.00 ,2779963392.00 ,2743787520.00 ,2793627648.00 ,2800644096.00 ,2763767808.00 ,2778042368.00 ,2679848960.00 ,2762186752.00 ,2724638720.00 ,2713493504.00 ,2718072832.00 ,,172142456832.00 
14:00:30,2734821376.00 ,2806951936.00 ,2928910336.00 ,2916302848.00 ,2901381120.00 ,2827493376.00 ,2863996928.00 ,2876227584.00 ,2905075712.00 ,2910670848.00 ,2913988608.00 ,2951061504.00 ,2883170304.00 ,2857816064.00 ,2900406272.00 ,3232202752.00 ,2858541056.00 ,2925019136.00 ,2942042112.00 ,2935861248.00 ,2893963264.00 ,2856120320.00 ,2774102016.00 ,2833907712.00 ,2837917696.00 ,2707693568.00 ,2840436736.00 ,2736779264.00 ,2744893440.00 ,3188154368.00 ,2719744000.00 ,2745479168.00 ,2759413760.00 ,2795307008.00 ,2749378560.00 ,2790526976.00 ,2755186688.00 ,2691510272.00 ,2778484736.00 ,2761760768.00 ,2996629504.00 ,2725359616.00 ,2764406784.00 ,2786430976.00 ,2719748096.00 ,2737639424.00 ,2755846144.00 ,2727636992.00 ,2806824960.00 ,2842361856.00 ,2781179904.00 ,2740162560.00 ,2781556736.00 ,2800013312.00 ,2763075584.00 ,2775801856.00 ,2676477952.00 ,2757300224.00 ,2721730560.00 ,2714210304.00 ,2719137792.00 ,,172126232576.00 
14:00:45,2741424128.00 ,2801623040.00 ,2930065408.00 ,2915983360.00 ,2899714048.00 ,2837786624.00 ,2859368448.00 ,2876727296.00 ,2905661440.00 ,2910543872.00 ,2911776768.00 ,2952908800.00 ,2880409600.00 ,2855948288.00 ,2890063872.00 ,3232735232.00 ,2862403584.00 ,2923843584.00 ,2942341120.00 ,2930937856.00 ,2879963136.00 ,2839588864.00 ,2774843392.00 ,2831839232.00 ,2842071040.00 ,2715627520.00 ,2842595328.00 ,2737872896.00 ,2749763584.00 ,3185737728.00 ,2731335680.00 ,2747068416.00 ,2755608576.00 ,2798157824.00 ,2748506112.00 ,2792525824.00 ,2747260928.00 ,2691153920.00 ,2778615808.00 ,2762764288.00 ,2995425280.00 ,2727473152.00 ,2755543040.00 ,2787164160.00 ,2721513472.00 ,2755948544.00 ,2761068544.00 ,2731683840.00 ,2805772288.00 ,2855501824.00 ,2783027200.00 ,2745266176.00 ,2776559616.00 ,2799370240.00 ,2761723904.00 ,2773741568.00 ,2687766528.00 ,2756694016.00 ,2720555008.00 ,2709917696.00 ,2717036544.00 ,,172143919104.00 
14:01:00,2750144512.00 ,2810183680.00 ,2928816128.00 ,2916904960.00 ,2901905408.00 ,2839343104.00 ,2860257280.00 ,2876678144.00 ,2903609344.00 ,2910244864.00 ,2913288192.00 ,2955132928.00 ,2881277952.00 ,2855448576.00 ,2891063296.00 ,3233476608.00 ,2860277760.00 ,2923728896.00 ,2943811584.00 ,2933153792.00 ,2880794624.00 ,2839625728.00 ,2775531520.00 ,2832834560.00 ,2841063424.00 ,2716319744.00 ,2841780224.00 ,2738626560.00 ,2749018112.00 ,3187986432.00 ,2721665024.00 ,2744152064.00 ,2757779456.00 ,2792767488.00 ,2749087744.00 ,2786664448.00 ,2746109952.00 ,2691805184.00 ,2779414528.00 ,2760966144.00 ,2997944320.00 ,2728468480.00 ,2755870720.00 ,2790838272.00 ,2723762176.00 ,2749325312.00 ,2752188416.00 ,2732531712.00 ,2804760576.00 ,2840899584.00 ,2779271168.00 ,2744971264.00 ,2780168192.00 ,2798612480.00 ,2777243648.00 ,2774241280.00 ,2678140928.00 ,2758553600.00 ,2716643328.00 ,2711486464.00 ,2715365376.00 ,,172134027264.00 
14:01:15,2757869568.00 ,2804658176.00 ,2925035520.00 ,2916442112.00 ,2899636224.00 ,2842640384.00 ,2861768704.00 ,2873741312.00 ,2902282240.00 ,2910900224.00 ,2909179904.00 ,2948775936.00 ,2883764224.00 ,2856177664.00 ,2889035776.00 ,3234222080.00 ,2860118016.00 ,2920427520.00 ,2943913984.00 ,2947723264.00 ,2880487424.00 ,2844266496.00 ,2773241856.00 ,2833321984.00 ,2841157632.00 ,2719211520.00 ,2842857472.00 ,2739884032.00 ,2750394368.00 ,3189850112.00 ,2721722368.00 ,2746380288.00 ,2757652480.00 ,2793222144.00 ,2763735040.00 ,2789847040.00 ,2748907520.00 ,2692730880.00 ,2781646848.00 ,2762149888.00 ,2999070720.00 ,2731855872.00 ,2759069696.00 ,2790088704.00 ,2729967616.00 ,2748952576.00 ,2754744320.00 ,2732158976.00 ,2821443584.00 ,2843934720.00 ,2780254208.00 ,2744246272.00 ,2779348992.00 ,2800005120.00 ,2763874304.00 ,2777346048.00 ,2677100544.00 ,2758746112.00 ,2722279424.00 ,2714726400.00 ,2717773824.00 ,,172207968256.00 
14:01:30,2757419008.00 ,2808283136.00 ,2937954304.00 ,2915737600.00 ,2900852736.00 ,2841354240.00 ,2859671552.00 ,2873544704.00 ,2901385216.00 ,2911088640.00 ,2913574912.00 ,2950590464.00 ,2882093056.00 ,2855141376.00 ,2889158656.00 ,3233345536.00 ,2858233856.00 ,2921570304.00 ,2948284416.00 ,2932551680.00 ,2879041536.00 ,2841378816.00 ,2774188032.00 ,2832900096.00 ,2840645632.00 ,2714701824.00 ,2842132480.00 ,2740215808.00 ,2745040896.00 ,3185385472.00 ,2721718272.00 ,2748882944.00 ,2759725056.00 ,2793951232.00 ,2748895232.00 ,2792304640.00 ,2747539456.00 ,2690752512.00 ,2782240768.00 ,2765709312.00 ,2993582080.00 ,2729660416.00 ,2755354624.00 ,2797490176.00 ,2725969920.00 ,2745618432.00 ,2751827968.00 ,2729234432.00 ,2805043200.00 ,2844925952.00 ,2778329088.00 ,2742824960.00 ,2781384704.00 ,2801668096.00 ,2762055680.00 ,2773446656.00 ,2675523584.00 ,2755477504.00 ,2719399936.00 ,2727571456.00 ,2730299392.00 ,,172165873664.00 
14:01:45,2758672384.00 ,2809200640.00 ,2927955968.00 ,2917408768.00 ,2902097920.00 ,2841313280.00 ,2873720832.00 ,2875285504.00 ,2902253568.00 ,2909720576.00 ,2921476096.00 ,2951204864.00 ,2879430656.00 ,2855550976.00 ,2888978432.00 ,3233599488.00 ,2858528768.00 ,2925006848.00 ,2947358720.00 ,2937761792.00 ,2879180800.00 ,2840559616.00 ,2771820544.00 ,2833571840.00 ,2843529216.00 ,2716426240.00 ,2843967488.00 ,2739859456.00 ,2748743680.00 ,3184992256.00 ,2723659776.00 ,2745126912.00 ,2757951488.00 ,2793254912.00 ,2749030400.00 ,2791538688.00 ,2745573376.00 ,2689986560.00 ,2782691328.00 ,2766086144.00 ,2994991104.00 ,2727948288.00 ,2757509120.00 ,2790469632.00 ,2727538688.00 ,2747895808.00 ,2752696320.00 ,2741641216.00 ,2804846592.00 ,2842939392.00 ,2777001984.00 ,2745614336.00 ,2780008448.00 ,2800545792.00 ,2763911168.00 ,2773774336.00 ,2677850112.00 ,2755776512.00 ,2721914880.00 ,2714136576.00 ,2718879744.00 ,,172181966848.00 
14:02:00,2757734400.00 ,3150749696.00 ,3205722112.00 ,3244154880.00 ,3181895680.00 ,2850041856.00 ,3186065408.00 ,3201785856.00 ,2904166400.00 ,3236577280.00 ,2919043072.00 ,3278462976.00 ,2880716800.00 ,2855792640.00 ,3224555520.00 ,3558572032.00 ,3157114880.00 ,3248807936.00 ,2945458176.00 ,2939428864.00 ,3204562944.00 ,3167424512.00 ,3101028352.00 ,2846556160.00 ,3187552256.00 ,3048226816.00 ,3190611968.00 ,2742865920.00 ,3091054592.00 ,3518877696.00 ,3071873024.00 ,3076104192.00 ,3087081472.00 ,3118772224.00 ,2750468096.00 ,3122311168.00 ,3079229440.00 ,3022807040.00 ,2783297536.00 ,3099197440.00 ,3324178432.00 ,3056676864.00 ,2758639616.00 ,3119702016.00 ,3060039680.00 ,3076575232.00 ,3079811072.00 ,3060064256.00 ,3136131072.00 ,3170160640.00 ,3108110336.00 ,3076997120.00 ,3110563840.00 ,3130253312.00 ,3093045248.00 ,3106492416.00 ,3008016384.00 ,3089158144.00 ,3057135616.00 ,3043811328.00 ,3049955328.00 ,,187952267264.00 
14:02:15,2773663744.00 ,3210518528.00 ,7019126784.00 ,3315109888.00 ,3287859200.00 ,2841440256.00 ,3273928704.00 ,8031088640.00 ,3291729920.00 ,3321221120.00 ,3307974656.00 ,3372621824.00 ,2876985344.00 ,2858233856.00 ,3297050624.00 ,3614048256.00 ,3161169920.00 ,3353870336.00 ,2944856064.00 ,2940112896.00 ,3280728064.00 ,3251650560.00 ,3189841920.00 ,2829807616.00 ,3261644800.00 ,7900225536.00 ,3253288960.00 ,2743439360.00 ,3239706624.00 ,3602706432.00 ,3109666816.00 ,3174719488.00 ,3174420480.00 ,3193344000.00 ,2748370944.00 ,3174785024.00 ,3157241856.00 ,3101220864.00 ,2784002048.00 ,3165859840.00 ,3396575232.00 ,3138428928.00 ,2759131136.00 ,3205455872.00 ,3143639040.00 ,3173212160.00 ,3145654272.00 ,3145392128.00 ,3205386240.00 ,3252350976.00 ,3192041472.00 ,7913816064.00 ,3185668096.00 ,3195604992.00 ,3173937152.00 ,3168804864.00 ,3088240640.00 ,3173871616.00 ,3141619712.00 ,3145719808.00 ,3106115584.00 ,,210479947776.00 
14:02:30,2760327168.00 ,3246301184.00 ,7014625280.00 ,3333976064.00 ,3330170880.00 ,2839748608.00 ,3305889792.00 ,8119537664.00 ,3313512448.00 ,3349643264.00 ,3339153408.00 ,3377692672.00 ,2879926272.00 ,2857689088.00 ,3321315328.00 ,3656495104.00 ,3151724544.00 ,3372081152.00 ,2956828672.00 ,2940055552.00 ,3311460352.00 ,3272175616.00 ,3211378688.00 ,2828558336.00 ,3285032960.00 ,7894224896.00 ,3265908736.00 ,2737147904.00 ,3265339392.00 ,3636203520.00 ,3144531968.00 ,3185180672.00 ,3190083584.00 ,3216084992.00 ,2750296064.00 ,3196002304.00 ,3191156736.00 ,3136528384.00 ,2785697792.00 ,3190620160.00 ,3416092672.00 ,3169873920.00 ,2756837376.00 ,3226558464.00 ,3164905472.00 ,3195224064.00 ,3153891328.00 ,3163238400.00 ,3228250112.00 ,3267776512.00 ,3212947456.00 ,7952527360.00 ,3208720384.00 ,3224100864.00 ,3204759552.00 ,3199090688.00 ,3121430528.00 ,3205419008.00 ,3177545728.00 ,3174100992.00 ,3130232832.00 ,,211713830912.00 
14:02:45,2757906432.00 ,3235745792.00 ,7009701888.00 ,3338563584.00 ,3345731584.00 ,2841964544.00 ,3302871040.00 ,8119906304.00 ,3324248064.00 ,3348430848.00 ,3345920000.00 ,3381575680.00 ,2880860160.00 ,2855772160.00 ,3324555264.00 ,3667140608.00 ,3151446016.00 ,3389894656.00 ,2946523136.00 ,2935820288.00 ,3319087104.00 ,3278622720.00 ,3210702848.00 ,2830266368.00 ,3283513344.00 ,7889944576.00 ,3274477568.00 ,2739965952.00 ,3270119424.00 ,3629137920.00 ,3140988928.00 ,3187269632.00 ,3185655808.00 ,3220619264.00 ,2751242240.00 ,3195138048.00 ,3193712640.00 ,3137433600.00 ,2783092736.00 ,3191144448.00 ,3413544960.00 ,3161481216.00 ,2756521984.00 ,3227631616.00 ,3166576640.00 ,3196198912.00 ,3157377024.00 ,3156512768.00 ,3225530368.00 ,3263078400.00 ,3219238912.00 ,7934238720.00 ,3213627392.00 ,3232075776.00 ,3213275136.00 ,3192541184.00 ,3115274240.00 ,3208048640.00 ,3175051264.00 ,3171573760.00 ,3134668800.00 ,,211750780928.00 
14:03:00,2751610880.00 ,7673425920.00 ,7471403008.00 ,7597420544.00 ,7408869376.00 ,2849873920.00 ,7547760640.00 ,8326971392.00 ,7313207296.00 ,7584649216.00 ,7378489344.00 ,7639371776.00 ,2881392640.00 ,2855231488.00 ,7566336000.00 ,7758438400.00 ,3150053376.00 ,7427264512.00 ,2947424256.00 ,2939486208.00 ,7390814208.00 ,7374131200.00 ,7441260544.00 ,2835709952.00 ,7693725696.00 ,8277790720.00 ,7510556672.00 ,2740662272.00 ,7439544320.00 ,7861858304.00 ,7688327168.00 ,7425118208.00 ,7427559424.00 ,7430836224.00 ,2743365632.00 ,7465828352.00 ,7602843648.00 ,7542226944.00 ,2776846336.00 ,7594184704.00 ,7988445184.00 ,7566237696.00 ,2754695168.00 ,7461326848.00 ,7575760896.00 ,7580798976.00 ,7412617216.00 ,7587962880.00 ,7612010496.00 ,7673012224.00 ,7610089472.00 ,8166227968.00 ,7434461184.00 ,7625502720.00 ,7579357184.00 ,7605710848.00 ,7516725248.00 ,7610793984.00 ,7548547072.00 ,7388573696.00 ,7378948096.00 ,,406009675776.00 
14:03:15,2754531328.00 ,8251310080.00 ,8439099392.00 ,8418512896.00 ,8381759488.00 ,2853707776.00 ,8272437248.00 ,8570212352.00 ,8287219712.00 ,8302657536.00 ,8353951744.00 ,8461807616.00 ,2882027520.00 ,2853437440.00 ,8286633984.00 ,8667987968.00 ,3152105472.00 ,8351784960.00 ,2943160320.00 ,2940612608.00 ,8303243264.00 ,8289787904.00 ,8180596736.00 ,2835251200.00 ,8276033536.00 ,8389378048.00 ,8244781056.00 ,2749743104.00 ,8176889856.00 ,8603987968.00 ,8176254976.00 ,8187834368.00 ,8174833664.00 ,8268623872.00 ,2746220544.00 ,8229036032.00 ,8201105408.00 ,8097423360.00 ,2778263552.00 ,8254132224.00 ,8500502528.00 ,8164143104.00 ,2760781824.00 ,8221626368.00 ,8130347008.00 ,8158466048.00 ,8247656448.00 ,8238555136.00 ,8234405888.00 ,8202321920.00 ,8264077312.00 ,8357965824.00 ,8166924288.00 ,8283070464.00 ,8165302272.00 ,8240312320.00 ,8110206976.00 ,8159072256.00 ,8113750016.00 ,8151986176.00 ,8154918912.00 ,,439614771200.00 
14:03:30,2752274432.00 ,8485470208.00 ,8656855040.00 ,8553541632.00 ,8518676480.00 ,2840178688.00 ,8365867008.00 ,8574304256.00 ,8409837568.00 ,8420573184.00 ,8500387840.00 ,8608296960.00 ,2880393216.00 ,2854428672.00 ,8386433024.00 ,8774815744.00 ,3148697600.00 ,8454930432.00 ,2945916928.00 ,2937733120.00 ,8508862464.00 ,8372985856.00 ,8294301696.00 ,2833498112.00 ,8373059584.00 ,8404893696.00 ,8341889024.00 ,2733109248.00 ,8266772480.00 ,8813625344.00 ,8303607808.00 ,8302268416.00 ,8265408512.00 ,8411017216.00 ,2748174336.00 ,8388960256.00 ,8415879168.00 ,8375549952.00 ,2784419840.00 ,8399405056.00 ,8632221696.00 ,8384487424.00 ,2749554688.00 ,8432410624.00 ,8351760384.00 ,8246185984.00 ,8377757696.00 ,8370839552.00 ,8351383552.00 ,8408084480.00 ,8547160064.00 ,8366616576.00 ,8253825024.00 ,8420339712.00 ,8256212992.00 ,8380403712.00 ,8328826880.00 ,8287236096.00 ,8324153344.00 ,8367464448.00 ,8375885824.00 ,,446620110848.00 
14:03:45,2750959616.00 ,8483495936.00 ,8668020736.00 ,8703025152.00 ,8667774976.00 ,2841051136.00 ,8502943744.00 ,8584839168.00 ,8573997056.00 ,8581513216.00 ,8654675968.00 ,8744660992.00 ,2878885888.00 ,2855968768.00 ,8528179200.00 ,8911933440.00 ,3154006016.00 ,8593063936.00 ,2946879488.00 ,2936573952.00 ,8518799360.00 ,8514379776.00 ,8456818688.00 ,2832146432.00 ,8508231680.00 ,8398241792.00 ,8473497600.00 ,2738561024.00 ,8407887872.00 ,8832548864.00 ,8463736832.00 ,8474013696.00 ,8404209664.00 ,8556335104.00 ,2745622528.00 ,8517996544.00 ,8429445120.00 ,8381169664.00 ,2777849856.00 ,8543248384.00 ,8638959616.00 ,8392507392.00 ,2753269760.00 ,8443858944.00 ,8363544576.00 ,8386732032.00 ,8529403904.00 ,8384761856.00 ,8520712192.00 ,8411779072.00 ,8549064704.00 ,8372363264.00 ,8394633216.00 ,8567738368.00 ,8402485248.00 ,8523411456.00 ,8330240000.00 ,8446251008.00 ,8335663104.00 ,8382984192.00 ,8376094720.00 ,,451043647488.00 
14:04:00,2752798720.00 ,8490139648.00 ,8746139648.00 ,8705216512.00 ,8672026624.00 ,2843058176.00 ,8501428224.00 ,8579411968.00 ,8572858368.00 ,8582574080.00 ,8650448896.00 ,8747433984.00 ,2879438848.00 ,2853867520.00 ,8522883072.00 ,8909942784.00 ,3152371712.00 ,8593502208.00 ,2945748992.00 ,2960355328.00 ,8519708672.00 ,8504623104.00 ,8454819840.00 ,2832637952.00 ,8505004032.00 ,8401317888.00 ,8483090432.00 ,2736717824.00 ,8408821760.00 ,8828055552.00 ,8463769600.00 ,8475070464.00 ,8404910080.00 ,8554549248.00 ,2760101888.00 ,8516657152.00 ,8506208256.00 ,8382029824.00 ,2778583040.00 ,8542019584.00 ,8641945600.00 ,8404602880.00 ,2752000000.00 ,8450023424.00 ,8356536320.00 ,8386134016.00 ,8528945152.00 ,8386306048.00 ,8515899392.00 ,8409481216.00 ,8551075840.00 ,8374165504.00 ,8396378112.00 ,8568442880.00 ,8387289088.00 ,8530939904.00 ,8333328384.00 ,8442269696.00 ,8336265216.00 ,8383094784.00 ,8377401344.00 ,,451232866304.00 
14:04:15,2753720320.00 ,8563609600.00 ,8744116224.00 ,8729800704.00 ,8666251264.00 ,2852921344.00 ,8587141120.00 ,8574509056.00 ,8636829696.00 ,8579870720.00 ,8648351744.00 ,8768442368.00 ,2880610304.00 ,2851172352.00 ,8609746944.00 ,8996241408.00 ,3148984320.00 ,8675045376.00 ,2945740800.00 ,2946666496.00 ,8597438464.00 ,8512233472.00 ,8513507328.00 ,2833117184.00 ,8591122432.00 ,8402579456.00 ,8558731264.00 ,2737119232.00 ,8488550400.00 ,8911282176.00 ,8462983168.00 ,8478183424.00 ,8492609536.00 ,8560361472.00 ,2747453440.00 ,8520216576.00 ,8509599744.00 ,8439537664.00 ,2776993792.00 ,8564973568.00 ,8722894848.00 ,8476184576.00 ,2750767104.00 ,8532004864.00 ,8442818560.00 ,8466784256.00 ,8553304064.00 ,8468754432.00 ,8567336960.00 ,8482676736.00 ,8572522496.00 ,8372019200.00 ,8479113216.00 ,8588533760.00 ,8472481792.00 ,8530423808.00 ,8416751616.00 ,8497737728.00 ,8422146048.00 ,8472961024.00 ,8471252992.00 ,,453617836032.00 
14:04:30,2749046784.00 ,2830020608.00 ,2923454464.00 ,2920329216.00 ,2905174016.00 ,2842644480.00 ,2864590848.00 ,2872971264.00 ,8639762432.00 ,2907631616.00 ,5576347648.00 ,2956337152.00 ,2878550016.00 ,2854424576.00 ,2894016512.00 ,3244654592.00 ,3150483456.00 ,2920914944.00 ,2944368640.00 ,2946994176.00 ,2893844480.00 ,2852827136.00 ,2768330752.00 ,2831171584.00 ,2839207936.00 ,2712764416.00 ,2842206208.00 ,2734252032.00 ,2752405504.00 ,3192393728.00 ,2720624640.00 ,2744532992.00 ,2755452928.00 ,2785701888.00 ,2746798080.00 ,2784980992.00 ,2760294400.00 ,2695417856.00 ,2780397568.00 ,2759340032.00 ,2986848256.00 ,2723086336.00 ,2751492096.00 ,2792050688.00 ,2729320448.00 ,2742386688.00 ,2744643584.00 ,2732146688.00 ,2803679232.00 ,2840645632.00 ,2784145408.00 ,2749300736.00 ,2783899648.00 ,2792448000.00 ,2761375744.00 ,2773745664.00 ,2681028608.00 ,2757652480.00 ,2723446784.00 ,2728910848.00 ,2723803136.00 ,,180881719296.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2773663744.00 ,8563609600.00 ,8746139648.00 ,8729800704.00 ,8672026624.00 ,2853707776.00 ,8587141120.00 ,8584839168.00 ,8639762432.00 ,8582574080.00 ,8654675968.00 ,8768442368.00 ,2882093056.00 ,2858233856.00 ,8609746944.00 ,8996241408.00 ,3161169920.00 ,8675045376.00 ,2956828672.00 ,2960355328.00 ,8597438464.00 ,8514379776.00 ,8513507328.00 ,2846556160.00 ,8591122432.00 ,8404893696.00 ,8558731264.00 ,2749743104.00 ,8488550400.00 ,8911282176.00 ,8463769600.00 ,8478183424.00 ,8492609536.00 ,8560361472.00 ,2760101888.00 ,8520216576.00 ,8509599744.00 ,8439537664.00 ,2785697792.00 ,8564973568.00 ,8722894848.00 ,8476184576.00 ,2760781824.00 ,8532004864.00 ,8442818560.00 ,8466784256.00 ,8553304064.00 ,8468754432.00 ,8567336960.00 ,8482676736.00 ,8572522496.00 ,8374165504.00 ,8479113216.00 ,8588533760.00 ,8472481792.00 ,8530939904.00 ,8416751616.00 ,8497737728.00 ,8422146048.00 ,8472961024.00 ,8471252992.00 ,,453779501056.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:04:45,2747596800.00 ,2810007552.00 ,2919714816.00 ,2914680832.00 ,2889355264.00 ,2836971520.00 ,2868453376.00 ,2872205312.00 ,2899656704.00 ,2899521536.00 ,2910535680.00 ,2955591680.00 ,2877472768.00 ,2851753984.00 ,2892619776.00 ,3247341568.00 ,2853281792.00 ,2921046016.00 ,2946355200.00 ,2945986560.00 ,2890027008.00 ,2847449088.00 ,2775277568.00 ,2837241856.00 ,2832257024.00 ,2700926976.00 ,2842116096.00 ,2728697856.00 ,2752692224.00 ,3184918528.00 ,2718539776.00 ,2741891072.00 ,2747064320.00 ,2783588352.00 ,2743926784.00 ,2775310336.00 ,2757935104.00 ,2692747264.00 ,2780291072.00 ,2761281536.00 ,2984013824.00 ,2721079296.00 ,2753654784.00 ,2791407616.00 ,2730160128.00 ,2742001664.00 ,2730008576.00 ,2729275392.00 ,2802831360.00 ,2839781376.00 ,2781003776.00 ,2749284352.00 ,2780053504.00 ,2787590144.00 ,2760044544.00 ,2766221312.00 ,2679910400.00 ,2750038016.00 ,2710315008.00 ,2718220288.00 ,2718027776.00 ,,171979251712.00 
14:05:00,2762018816.00 ,2817986560.00 ,2918084608.00 ,2916052992.00 ,2888679424.00 ,2838700032.00 ,2868092928.00 ,2871005184.00 ,2894917632.00 ,2899513344.00 ,2910961664.00 ,2965352448.00 ,2880049152.00 ,2851319808.00 ,2893643776.00 ,3246538752.00 ,2864615424.00 ,2920632320.00 ,2944356352.00 ,2947731456.00 ,2890113024.00 ,2849312768.00 ,2779856896.00 ,2829996032.00 ,2831282176.00 ,2702192640.00 ,2844315648.00 ,2737377280.00 ,2751160320.00 ,3185139712.00 ,2719219712.00 ,2738237440.00 ,2744844288.00 ,2783444992.00 ,2745430016.00 ,2772709376.00 ,2755067904.00 ,2691792896.00 ,2780069888.00 ,2753347584.00 ,2985390080.00 ,2720071680.00 ,2752196608.00 ,2793607168.00 ,2730930176.00 ,2742235136.00 ,2728460288.00 ,2729771008.00 ,2802888704.00 ,2838945792.00 ,2781257728.00 ,2748915712.00 ,2779701248.00 ,2787856384.00 ,2760224768.00 ,2758971392.00 ,2680369152.00 ,2749124608.00 ,2711289856.00 ,2719715328.00 ,2717061120.00 ,,172004147200.00 
