Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
14:01:15,9729548288.00 ,2932412416.00 ,2768826368.00 ,2783690752.00 ,2737004544.00 ,2776416256.00 ,2801750016.00 ,2773970944.00 ,2772078592.00 ,2716454912.00 ,2718666752.00 ,2722967552.00 ,2635513856.00 ,2721681408.00 ,2747211776.00 ,2771050496.00 ,2835406848.00 ,2740170752.00 ,2672631808.00 ,2766807040.00 ,2752376832.00 ,2765172736.00 ,2778693632.00 ,2797379584.00 ,2766401536.00 ,2759417856.00 ,2826022912.00 ,2772996096.00 ,2678677504.00 ,2772082688.00 ,2752831488.00 ,2781077504.00 ,2732400640.00 ,2737491968.00 ,2593828864.00 ,2791129088.00 ,2797453312.00 ,2774806528.00 ,2806513664.00 ,2761650176.00 ,2810732544.00 ,2591592448.00 ,2764763136.00 ,2765975552.00 ,2594611200.00 ,2763296768.00 ,2588336128.00 ,2802642944.00 ,2510282752.00 ,2716614656.00 ,2876510208.00 ,2775965696.00 ,2782928896.00 ,2821074944.00 ,2744680448.00 ,2770010112.00 ,2759516160.00 ,2743922688.00 ,2776698880.00 ,2842411008.00 ,2683555840.00 ,,174808788992.00 ,,,,
14:01:30,9727225856.00 ,2937511936.00 ,2764861440.00 ,2782629888.00 ,2734141440.00 ,2771791872.00 ,2798387200.00 ,2780200960.00 ,2771636224.00 ,2714877952.00 ,2716807168.00 ,2723127296.00 ,2643140608.00 ,2739318784.00 ,2744406016.00 ,2763616256.00 ,2830069760.00 ,2737831936.00 ,2671353856.00 ,2765987840.00 ,2750898176.00 ,2763239424.00 ,2771234816.00 ,2793676800.00 ,2763087872.00 ,2759712768.00 ,2825789440.00 ,2771787776.00 ,2679357440.00 ,2770509824.00 ,2748829696.00 ,2779475968.00 ,2731962368.00 ,2738339840.00 ,2591178752.00 ,2787483648.00 ,2793639936.00 ,2770223104.00 ,2806382592.00 ,2757496832.00 ,2812518400.00 ,2593734656.00 ,2765209600.00 ,2774970368.00 ,2591707136.00 ,2764242944.00 ,2584625152.00 ,2802118656.00 ,2511273984.00 ,2730139648.00 ,2872799232.00 ,2776080384.00 ,2783203328.00 ,2817970176.00 ,2749083648.00 ,2755555328.00 ,2761388032.00 ,2745667584.00 ,2775904256.00 ,2843254784.00 ,2682822656.00 ,,174767501312.00 ,,,,
14:01:45,9734344704.00 ,2923057152.00 ,2768826368.00 ,2785837056.00 ,2750341120.00 ,2776788992.00 ,2801684480.00 ,2773020672.00 ,2776444928.00 ,2715598848.00 ,2716463104.00 ,2739187712.00 ,2640916480.00 ,2730610688.00 ,2744946688.00 ,2765537280.00 ,2833911808.00 ,2739523584.00 ,2671894528.00 ,2769944576.00 ,2752196608.00 ,2764431360.00 ,2769494016.00 ,2795708416.00 ,2764435456.00 ,2760273920.00 ,2824814592.00 ,2770092032.00 ,2683285504.00 ,2771185664.00 ,2752598016.00 ,2781995008.00 ,2731638784.00 ,2739236864.00 ,2601385984.00 ,2790932480.00 ,2795376640.00 ,2771628032.00 ,2805764096.00 ,2761170944.00 ,2812596224.00 ,2593124352.00 ,2766688256.00 ,2768277504.00 ,2591043584.00 ,2765225984.00 ,2586722304.00 ,2802790400.00 ,2510118912.00 ,2724757504.00 ,2877407232.00 ,2775171072.00 ,2787504128.00 ,2818289664.00 ,2754101248.00 ,2757038080.00 ,2767532032.00 ,2742718464.00 ,2773909504.00 ,2844278784.00 ,2693644288.00 ,,174859464704.00 ,,,,
14:02:00,10292510720.00 ,2927763456.00 ,3093905408.00 ,3117408256.00 ,3063922688.00 ,3103846400.00 ,3131289600.00 ,3104620544.00 ,3102613504.00 ,3043356672.00 ,3049771008.00 ,3049287680.00 ,2641575936.00 ,3051442176.00 ,3074080768.00 ,3110727680.00 ,3166273536.00 ,3082821632.00 ,2671992832.00 ,3098415104.00 ,3081756672.00 ,3090186240.00 ,3098042368.00 ,3128438784.00 ,3091566592.00 ,3085500416.00 ,3151720448.00 ,3117711360.00 ,3008225280.00 ,3101220864.00 ,3080007680.00 ,3113689088.00 ,3066396672.00 ,3063738368.00 ,2928992256.00 ,3120295936.00 ,3136839680.00 ,2772336640.00 ,3153788928.00 ,2764578816.00 ,3149217792.00 ,2926800896.00 ,2766487552.00 ,3094740992.00 ,2933043200.00 ,2763522048.00 ,2917150720.00 ,3149344768.00 ,2509234176.00 ,3054399488.00 ,2877378560.00 ,3104686080.00 ,3118116864.00 ,3156426752.00 ,3082137600.00 ,3086299136.00 ,3092471808.00 ,3073646592.00 ,3120996352.00 ,3170156544.00 ,3024117760.00 ,,192303034368.00 ,,,,
14:02:15,10286190592.00 ,3298959360.00 ,3207540736.00 ,3195297792.00 ,3110785024.00 ,3206561792.00 ,3215085568.00 ,6698278912.00 ,3173916672.00 ,3116883968.00 ,3138277376.00 ,3136659456.00 ,2641281024.00 ,3136274432.00 ,3150778368.00 ,3168190464.00 ,3248566272.00 ,3152265216.00 ,2674839552.00 ,3179233280.00 ,3155566592.00 ,3179790336.00 ,3176325120.00 ,7932841984.00 ,3182993408.00 ,7917445120.00 ,3222429696.00 ,3179671552.00 ,3093876736.00 ,3192422400.00 ,3160465408.00 ,3189510144.00 ,3146633216.00 ,3132186624.00 ,3002339328.00 ,3207798784.00 ,3199512576.00 ,2777538560.00 ,6912544768.00 ,2765148160.00 ,3220033536.00 ,3017011200.00 ,2767831040.00 ,3165818880.00 ,2999173120.00 ,2766487552.00 ,7722655744.00 ,6926401536.00 ,2509504512.00 ,3144073216.00 ,2877440000.00 ,3183378432.00 ,3202146304.00 ,3226079232.00 ,3160055808.00 ,3164987392.00 ,3176308736.00 ,3158142976.00 ,3161309184.00 ,3227250688.00 ,3097395200.00 ,,221736390656.00 ,,,,
14:02:30,10286649344.00 ,3326558208.00 ,3205525504.00 ,3219410944.00 ,3143528448.00 ,3206631424.00 ,3242471424.00 ,6690910208.00 ,3190509568.00 ,3133153280.00 ,3158216704.00 ,3162472448.00 ,2640990208.00 ,3202256896.00 ,3179151360.00 ,3196776448.00 ,3258839040.00 ,3182399488.00 ,2671575040.00 ,3191291904.00 ,3169320960.00 ,3194359808.00 ,3206713344.00 ,7955415040.00 ,3212775424.00 ,7970516992.00 ,3244417024.00 ,3207090176.00 ,3118575616.00 ,3216924672.00 ,3184533504.00 ,3198574592.00 ,3144032256.00 ,3174199296.00 ,3026186240.00 ,3235373056.00 ,3222282240.00 ,2775486464.00 ,6909530112.00 ,2762756096.00 ,3246735360.00 ,3028115456.00 ,2760863744.00 ,3209478144.00 ,3025035264.00 ,2766954496.00 ,7764099072.00 ,6919389184.00 ,2511781888.00 ,3151634432.00 ,2872782848.00 ,3206963200.00 ,3236614144.00 ,3251630080.00 ,3182665728.00 ,3196055552.00 ,3212120064.00 ,3196284928.00 ,3188785152.00 ,3265236992.00 ,3111358464.00 ,,222922964992.00 ,,,,
14:02:45,10269470720.00 ,3346120704.00 ,3217715200.00 ,3230781440.00 ,3141193728.00 ,3203665920.00 ,3247902720.00 ,6693367808.00 ,3189096448.00 ,3133104128.00 ,3152723968.00 ,3162058752.00 ,2641408000.00 ,3181281280.00 ,3171131392.00 ,3192918016.00 ,3260092416.00 ,3183390720.00 ,2667659264.00 ,3194609664.00 ,3166318592.00 ,3198464000.00 ,3218227200.00 ,7946391552.00 ,3215675392.00 ,7983419392.00 ,3244036096.00 ,3219128320.00 ,3111014400.00 ,3228573696.00 ,3182641152.00 ,3207868416.00 ,3149455360.00 ,3172110336.00 ,3038633984.00 ,3247181824.00 ,3219480576.00 ,2772307968.00 ,6904512512.00 ,2759704576.00 ,3242184704.00 ,3029831680.00 ,2761408512.00 ,3210682368.00 ,3022712832.00 ,2775318528.00 ,7793041408.00 ,6914891776.00 ,2511089664.00 ,3151929344.00 ,2880040960.00 ,3203428352.00 ,3231842304.00 ,3250597888.00 ,3178373120.00 ,3191091200.00 ,3210309632.00 ,3193622528.00 ,3193282560.00 ,3267559424.00 ,3117629440.00 ,,222995705856.00 ,,,,
14:03:00,10270908416.00 ,4939546624.00 ,4204797952.00 ,7632023552.00 ,7393312768.00 ,7603949568.00 ,7626493952.00 ,8032567296.00 ,7419670528.00 ,7542472704.00 ,7668543488.00 ,7371976704.00 ,2643369984.00 ,7410618368.00 ,7411798016.00 ,7431348224.00 ,7634374656.00 ,7578611712.00 ,2669125632.00 ,7624151040.00 ,7564005376.00 ,7428898816.00 ,7450296320.00 ,8351014912.00 ,7604768768.00 ,8435601408.00 ,7467106304.00 ,7440994304.00 ,7646867456.00 ,7611527168.00 ,7584198656.00 ,7607791616.00 ,7595716608.00 ,7390261248.00 ,7131394048.00 ,7447703552.00 ,7646715904.00 ,2772721664.00 ,7735545856.00 ,2762801152.00 ,7638765568.00 ,7430053888.00 ,2758733824.00 ,7414804480.00 ,7251320832.00 ,2760421376.00 ,8226254848.00 ,8056492032.00 ,2506809344.00 ,7549296640.00 ,2872705024.00 ,7462998016.00 ,7440711680.00 ,7652950016.00 ,7395016704.00 ,7583313920.00 ,7441846272.00 ,7372587008.00 ,7430918144.00 ,7333769216.00 ,7530233856.00 ,,419895595008.00 ,,,,
14:03:15,10262695936.00 ,8074256384.00 ,6127607808.00 ,8194822144.00 ,8145059840.00 ,8189284352.00 ,8228962304.00 ,8365600768.00 ,8198410240.00 ,8239583232.00 ,8162058240.00 ,8131727360.00 ,2641125376.00 ,8195485696.00 ,8243015680.00 ,8195141632.00 ,8332726272.00 ,8159756288.00 ,2669740032.00 ,8191840256.00 ,8187768832.00 ,8253538304.00 ,8195252224.00 ,8553705472.00 ,8193060864.00 ,8727220224.00 ,8312020992.00 ,8189136896.00 ,8083668992.00 ,8233336832.00 ,8163590144.00 ,8269340672.00 ,8239464448.00 ,8218599424.00 ,8012066816.00 ,8230248448.00 ,8332943360.00 ,2773737472.00 ,8548671488.00 ,2763517952.00 ,8301215744.00 ,8014168064.00 ,2759614464.00 ,8218963968.00 ,7996616704.00 ,2765283328.00 ,8512958464.00 ,8483835904.00 ,2506354688.00 ,8139718656.00 ,2874359808.00 ,8239411200.00 ,8239058944.00 ,8227647488.00 ,8180871168.00 ,8252653568.00 ,8228384768.00 ,8125186048.00 ,8233766912.00 ,8222216192.00 ,8128921600.00 ,,458080997376.00 ,,,,
14:03:30,10263965696.00 ,8467505152.00 ,6743592960.00 ,8413147136.00 ,8241778688.00 ,8413007872.00 ,8439074816.00 ,8628867072.00 ,8282591232.00 ,8365629440.00 ,8297103360.00 ,8225996800.00 ,2640924672.00 ,8353501184.00 ,8387031040.00 ,8287461376.00 ,8470900736.00 ,8385482752.00 ,2667540480.00 ,8418918400.00 ,8303841280.00 ,8383909888.00 ,8296538112.00 ,8566976512.00 ,8411234304.00 ,8730710016.00 ,8450719744.00 ,8293269504.00 ,8305983488.00 ,8367230976.00 ,8250634240.00 ,8546086912.00 ,8373338112.00 ,8362414080.00 ,8120033280.00 ,8324096000.00 ,8465268736.00 ,2768662528.00 ,8732876800.00 ,2762215424.00 ,8436002816.00 ,8228941824.00 ,2756599808.00 ,8361672704.00 ,8081821696.00 ,2764664832.00 ,8541601792.00 ,8636399616.00 ,2521763840.00 ,8356675584.00 ,2867826688.00 ,8369496064.00 ,8380735488.00 ,8444301312.00 ,8280596480.00 ,8380731392.00 ,8357957632.00 ,8217305088.00 ,8375070720.00 ,8323985408.00 ,8354525184.00 ,,466248736768.00 ,,,,
14:03:45,10269708288.00 ,8612446208.00 ,6781673472.00 ,8416727040.00 ,8373837824.00 ,8421969920.00 ,8449310720.00 ,8639492096.00 ,8412254208.00 ,8392343552.00 ,8441856000.00 ,8354562048.00 ,2642546688.00 ,8480296960.00 ,8530944000.00 ,8420270080.00 ,8476639232.00 ,8389062656.00 ,2668892160.00 ,8423665664.00 ,8468652032.00 ,8532672512.00 ,8429297664.00 ,8564961280.00 ,8427016192.00 ,8756105216.00 ,8600195072.00 ,8425357312.00 ,8316182528.00 ,8509206528.00 ,8395350016.00 ,8552058880.00 ,8520617984.00 ,8514949120.00 ,8254115840.00 ,8459251712.00 ,8472268800.00 ,2772451328.00 ,8741171200.00 ,2763042816.00 ,8585183232.00 ,8243646464.00 ,2756476928.00 ,8508432384.00 ,8218832896.00 ,2764079104.00 ,8545513472.00 ,8651436032.00 ,2506076160.00 ,8370348032.00 ,2870009856.00 ,8523358208.00 ,8525836288.00 ,8448552960.00 ,8413003776.00 ,8532938752.00 ,8504676352.00 ,8355848192.00 ,8514240512.00 ,8451362816.00 ,8361361408.00 ,,470724636672.00 ,,,,
14:04:00,10269749248.00 ,8605204480.00 ,7971688448.00 ,8419704832.00 ,8379322368.00 ,8425259008.00 ,8449286144.00 ,8641769472.00 ,8423473152.00 ,8449843200.00 ,8443318272.00 ,8359653376.00 ,2644303872.00 ,8484368384.00 ,8531050496.00 ,8419528704.00 ,8476176384.00 ,8388669440.00 ,2668101632.00 ,8418783232.00 ,8477773824.00 ,8524660736.00 ,8431972352.00 ,8564801536.00 ,8421044224.00 ,8758550528.00 ,8601489408.00 ,8429948928.00 ,8314724352.00 ,8508305408.00 ,8392810496.00 ,8555032576.00 ,8520396800.00 ,8522973184.00 ,8258256896.00 ,8458592256.00 ,8472854528.00 ,2770350080.00 ,8740782080.00 ,2761449472.00 ,8585957376.00 ,8241172480.00 ,2759798784.00 ,8510328832.00 ,8217571328.00 ,2761465856.00 ,8546390016.00 ,8754536448.00 ,2505297920.00 ,8367333376.00 ,2869915648.00 ,8522444800.00 ,8529297408.00 ,8453087232.00 ,8409219072.00 ,8541749248.00 ,8505352192.00 ,8357163008.00 ,8518250496.00 ,8454676480.00 ,8362143744.00 ,,472129175552.00 ,,,,
14:04:15,10278400000.00 ,8756240384.00 ,7980101632.00 ,8504086528.00 ,8463388672.00 ,8505163776.00 ,8527192064.00 ,8641085440.00 ,8499105792.00 ,8456749056.00 ,8466276352.00 ,8360161280.00 ,2644148224.00 ,8484130816.00 ,8534478848.00 ,8499122176.00 ,8558243840.00 ,8469491712.00 ,2673606656.00 ,8497676288.00 ,8474361856.00 ,8530804736.00 ,8515002368.00 ,8566579200.00 ,8502906880.00 ,8758251520.00 ,8623603712.00 ,8513585152.00 ,8395161600.00 ,8541646848.00 ,8474370048.00 ,8572116992.00 ,8520601600.00 ,8514932736.00 ,8329465856.00 ,8541630464.00 ,8554037248.00 ,2770325504.00 ,8741421056.00 ,2770874368.00 ,8587685888.00 ,8323530752.00 ,2759778304.00 ,8522407936.00 ,8305315840.00 ,2762616832.00 ,8544489472.00 ,8757506048.00 ,2506518528.00 ,8459227136.00 ,2871107584.00 ,8521289728.00 ,8528257024.00 ,8534671360.00 ,8493862912.00 ,8536137728.00 ,8504561664.00 ,8443629568.00 ,8518344704.00 ,8455487488.00 ,8445452288.00 ,,474392408064.00 ,,,,
14:04:30,10276687872.00 ,8753246208.00 ,2767826944.00 ,2782457856.00 ,2730369024.00 ,2772307968.00 ,2798870528.00 ,2772439040.00 ,2763096064.00 ,2715762688.00 ,2710786048.00 ,2731048960.00 ,2636070912.00 ,2751643648.00 ,2738802688.00 ,2782445568.00 ,2823237632.00 ,2735288320.00 ,2683494400.00 ,2767441920.00 ,2744606720.00 ,2761347072.00 ,2779340800.00 ,2781175808.00 ,2770939904.00 ,2764480512.00 ,2823491584.00 ,2770788352.00 ,2695725056.00 ,2770288640.00 ,2740760576.00 ,2774441984.00 ,2733752320.00 ,2725396480.00 ,2587140096.00 ,2792632320.00 ,2789371904.00 ,2766761984.00 ,2807574528.00 ,2758672384.00 ,2813358080.00 ,2596995072.00 ,2755223552.00 ,2763849728.00 ,2587963392.00 ,2763530240.00 ,2581671936.00 ,2803109888.00 ,2507055104.00 ,2717364224.00 ,2870964224.00 ,2774167552.00 ,2787086336.00 ,2811850752.00 ,2749947904.00 ,2756259840.00 ,2778898432.00 ,2737852416.00 ,2776223744.00 ,2845696000.00 ,2696564736.00 ,,181107646464.00 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10292510720.00 ,8756240384.00 ,7980101632.00 ,8504086528.00 ,8463388672.00 ,8505163776.00 ,8527192064.00 ,8641769472.00 ,8499105792.00 ,8456749056.00 ,8466276352.00 ,8360161280.00 ,2644303872.00 ,8484368384.00 ,8534478848.00 ,8499122176.00 ,8558243840.00 ,8469491712.00 ,2683494400.00 ,8497676288.00 ,8477773824.00 ,8532672512.00 ,8515002368.00 ,8566976512.00 ,8502906880.00 ,8758550528.00 ,8623603712.00 ,8513585152.00 ,8395161600.00 ,8541646848.00 ,8474370048.00 ,8572116992.00 ,8520617984.00 ,8522973184.00 ,8329465856.00 ,8541630464.00 ,8554037248.00 ,2777538560.00 ,8741421056.00 ,2770874368.00 ,8587685888.00 ,8323530752.00 ,2767831040.00 ,8522407936.00 ,8305315840.00 ,2775318528.00 ,8546390016.00 ,8757506048.00 ,2521763840.00 ,8459227136.00 ,2880040960.00 ,8523358208.00 ,8529297408.00 ,8534671360.00 ,8493862912.00 ,8541749248.00 ,8505352192.00 ,8443629568.00 ,8518344704.00 ,8455487488.00 ,8445452288.00 ,,474495074304.00 ,,474495074304.00 ,453779501056.00 ,928274575360.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174762610688.00 ,172041543680.00 ,346804154368.00 
14:04:45,9739165696.00 ,2930462720.00 ,2766356480.00 ,2785251328.00 ,2731253760.00 ,2770849792.00 ,2785001472.00 ,2778955776.00 ,2754060288.00 ,2713997312.00 ,2712530944.00 ,2718457856.00 ,2644041728.00 ,2717638656.00 ,2735235072.00 ,2768060416.00 ,2811928576.00 ,2733150208.00 ,2670899200.00 ,2766209024.00 ,2743947264.00 ,2761633792.00 ,2774999040.00 ,2783604736.00 ,2766209024.00 ,2760515584.00 ,2827608064.00 ,2754703360.00 ,2684608512.00 ,2768297984.00 ,2744279040.00 ,2775502848.00 ,2734329856.00 ,2718580736.00 ,2583699456.00 ,2794340352.00 ,2802716672.00 ,2761170944.00 ,2814341120.00 ,2757611520.00 ,2820407296.00 ,2592366592.00 ,2757509120.00 ,2750390272.00 ,2588336128.00 ,2764324864.00 ,2582286336.00 ,2805837824.00 ,2509017088.00 ,2718244864.00 ,2870554624.00 ,2772717568.00 ,2786091008.00 ,2809946112.00 ,2750738432.00 ,2748256256.00 ,2755194880.00 ,2735697920.00 ,2783506432.00 ,2844368896.00 ,2691080192.00 ,,174583078912.00 ,,,,554533.41 
14:05:00,9726439424.00 ,2937339904.00 ,2768203776.00 ,2785058816.00 ,2730934272.00 ,2773581824.00 ,2783625216.00 ,2769965056.00 ,2753642496.00 ,2710691840.00 ,2712023040.00 ,2716749824.00 ,2636398592.00 ,2718597120.00 ,2737569792.00 ,2770898944.00 ,2807382016.00 ,2729463808.00 ,2670313472.00 ,2778787840.00 ,2753908736.00 ,2768941056.00 ,2775449600.00 ,2782588928.00 ,2765332480.00 ,2757849088.00 ,2827456512.00 ,2755985408.00 ,2681712640.00 ,2765455360.00 ,2744291328.00 ,2774364160.00 ,2734473216.00 ,2718945280.00 ,2582794240.00 ,2792263680.00 ,2787430400.00 ,2762493952.00 ,2812194816.00 ,2758275072.00 ,2808770560.00 ,2599698432.00 ,2757787648.00 ,2748108800.00 ,2588119040.00 ,2765025280.00 ,2581815296.00 ,2800967680.00 ,2508279808.00 ,2716725248.00 ,2871152640.00 ,2771050496.00 ,2787565568.00 ,2810060800.00 ,2754158592.00 ,2744872960.00 ,2754043904.00 ,2736001024.00 ,2765582336.00 ,2840649728.00 ,2692329472.00 ,,174522638336.00 ,,,,
14:05:15,9735163904.00 ,2934611968.00 ,2764562432.00 ,2785681408.00 ,2738081792.00 ,2770616320.00 ,2786336768.00 ,2769387520.00 ,2755186688.00 ,2711498752.00 ,2711326720.00 ,2716639232.00 ,2635915264.00 ,2721185792.00 ,2745499648.00 ,2769719296.00 ,2808725504.00 ,2731429888.00 ,2669346816.00 ,2766815232.00 ,2744942592.00 ,2763014144.00 ,2776023040.00 ,2784935936.00 ,2765778944.00 ,2765062144.00 ,2836922368.00 ,2755133440.00 ,2682011648.00 ,2765996032.00 ,2743111680.00 ,2775638016.00 ,2739879936.00 ,2718552064.00 ,2584707072.00 ,2793709568.00 ,2787065856.00 ,2761084928.00 ,2815750144.00 ,2757115904.00 ,2811346944.00 ,2590130176.00 ,2758672384.00 ,2749353984.00 ,2599079936.00 ,2764967936.00 ,2583158784.00 ,2801319936.00 ,2508800000.00 ,2716405760.00 ,2871463936.00 ,2771570688.00 ,2787770368.00 ,2811154432.00 ,2755551232.00 ,2747396096.00 ,2754658304.00 ,2735288320.00 ,2767523840.00 ,2845982720.00 ,2691313664.00 ,,174567075840.00 ,,,,
14:05:30,9736380416.00 ,2934124544.00 ,2761289728.00 ,2793271296.00 ,2734284800.00 ,2782965760.00 ,2781663232.00 ,2768269312.00 ,2751045632.00 ,2711793664.00 ,2709057536.00 ,2718507008.00 ,2634203136.00 ,2737520640.00 ,2735509504.00 ,2767364096.00 ,2804920320.00 ,2730450944.00 ,2671480832.00 ,2762903552.00 ,2739818496.00 ,2763284480.00 ,2774036480.00 ,2779652096.00 ,2764656640.00 ,2764197888.00 ,2826739712.00 ,2756968448.00 ,2683129856.00 ,2779865088.00 ,2737500160.00 ,2769321984.00 ,2740269056.00 ,2719186944.00 ,2577387520.00 ,2800582656.00 ,2784071680.00 ,2758471680.00 ,2811355136.00 ,2754678784.00 ,2811596800.00 ,2590945280.00 ,2753855488.00 ,2745896960.00 ,2586882048.00 ,2772803584.00 ,2580774912.00 ,2798735360.00 ,2508431360.00 ,2714820608.00 ,2877837312.00 ,2771189760.00 ,2785173504.00 ,2808999936.00 ,2751582208.00 ,2747199488.00 ,2755379200.00 ,2736029696.00 ,2768314368.00 ,2842537984.00 ,2689916928.00 ,,174511083520.00 ,,,,
14:05:45,9735888896.00 ,2937856000.00 ,2762616832.00 ,2785120256.00 ,2733871104.00 ,2766360576.00 ,2783285248.00 ,2769211392.00 ,2752479232.00 ,2710069248.00 ,2710171648.00 ,2717941760.00 ,2636263424.00 ,2720186368.00 ,2736226304.00 ,2767585280.00 ,2806185984.00 ,2730434560.00 ,2670804992.00 ,2766139392.00 ,2742792192.00 ,2762432512.00 ,2773094400.00 ,2782896128.00 ,2764550144.00 ,2765488128.00 ,2825400320.00 ,2751594496.00 ,2677231616.00 ,2764820480.00 ,2741256192.00 ,2772197376.00 ,2739261440.00 ,2714865664.00 ,2582470656.00 ,2788851712.00 ,2785218560.00 ,2768691200.00 ,2809958400.00 ,2757054464.00 ,2810339328.00 ,2589683712.00 ,2756497408.00 ,2749104128.00 ,2584625152.00 ,2764349440.00 ,2577002496.00 ,2798227456.00 ,2512560128.00 ,2715242496.00 ,2870906880.00 ,2771464192.00 ,2785542144.00 ,2806341632.00 ,2768605184.00 ,2747236352.00 ,2753359872.00 ,2733518848.00 ,2768011264.00 ,2847633408.00 ,2688786432.00 ,,174467862528.00 ,,,,
14:06:00,10279686144.00 ,2934874112.00 ,2879938560.00 ,3112996864.00 ,2858078208.00 ,3096752128.00 ,3130904576.00 ,3095871488.00 ,2766614528.00 ,3034783744.00 ,3037483008.00 ,2715803648.00 ,2635563008.00 ,2718052352.00 ,2738290688.00 ,2766348288.00 ,3135578112.00 ,3056361472.00 ,3001896960.00 ,3092119552.00 ,3067973632.00 ,2758168576.00 ,2776518656.00 ,3110686720.00 ,3086536704.00 ,2890182656.00 ,2823753728.00 ,2751873024.00 ,3005665280.00 ,3093803008.00 ,3010584576.00 ,3100155904.00 ,3066388480.00 ,2715807744.00 ,2582306816.00 ,2794528768.00 ,3116818432.00 ,2761965568.00 ,2951122944.00 ,2902327296.00 ,3134078976.00 ,2918146048.00 ,2814242816.00 ,2749452288.00 ,2636898304.00 ,3090235392.00 ,2920792064.00 ,3125755904.00 ,2568171520.00 ,3038593024.00 ,3201482752.00 ,2890133504.00 ,2854146048.00 ,3135295488.00 ,2883014656.00 ,3072274432.00 ,2831839232.00 ,2798206976.00 ,2789433344.00 ,2838347776.00 ,3014549504.00 ,,185760256000.00 ,,,,
14:06:15,10276384768.00 ,3290054656.00 ,3231862784.00 ,3178860544.00 ,3121631232.00 ,3148271616.00 ,3185061888.00 ,3159724032.00 ,3124584448.00 ,3102871552.00 ,3109113856.00 ,3111362560.00 ,2996121600.00 ,3121840128.00 ,3125846016.00 ,3168698368.00 ,3196874752.00 ,3117522944.00 ,3084271616.00 ,3153211392.00 ,3140161536.00 ,3149438976.00 ,3176390656.00 ,3179008000.00 ,3149070336.00 ,3142393856.00 ,3212316672.00 ,3141185536.00 ,3067142144.00 ,3146571776.00 ,3129307136.00 ,3155566592.00 ,3126480896.00 ,3126632448.00 ,2971021312.00 ,3179307008.00 ,3199594496.00 ,3163070464.00 ,3201048576.00 ,3156873216.00 ,7991615488.00 ,2984759296.00 ,7016071168.00 ,3150180352.00 ,6843498496.00 ,3160334336.00 ,6713933824.00 ,3197509632.00 ,2911477760.00 ,3111624704.00 ,3278114816.00 ,3163488256.00 ,3175694336.00 ,3197145088.00 ,3153870848.00 ,3130593280.00 ,3139178496.00 ,6967132160.00 ,3151839232.00 ,3234664448.00 ,3083124736.00 ,,218672603136.00 ,,,,
14:06:30,10277670912.00 ,3311730688.00 ,3230986240.00 ,3187355648.00 ,3135205376.00 ,3165478912.00 ,3216560128.00 ,3183218688.00 ,3141763072.00 ,3131199488.00 ,3129872384.00 ,3132162048.00 ,3031375872.00 ,3166416896.00 ,3153358848.00 ,3175280640.00 ,3212234752.00 ,3127656448.00 ,3098267648.00 ,3187384320.00 ,3143802880.00 ,3162902528.00 ,3195252736.00 ,3194691584.00 ,3185025024.00 ,3173961728.00 ,3224817664.00 ,3169665024.00 ,3092652032.00 ,3179495424.00 ,3137077248.00 ,3182936064.00 ,3141197824.00 ,3132928000.00 ,2993811456.00 ,3180830720.00 ,3231629312.00 ,3174252544.00 ,3223134208.00 ,3173208064.00 ,8078188544.00 ,3011911680.00 ,7919599616.00 ,3175473152.00 ,7752323072.00 ,3188367360.00 ,6721191936.00 ,3208806400.00 ,2923556864.00 ,3153240064.00 ,3292397568.00 ,3181244416.00 ,3194363904.00 ,3225133056.00 ,3164905472.00 ,3153510400.00 ,3155144704.00 ,7878619136.00 ,3179028480.00 ,3249963008.00 ,3105083392.00 ,,222600503296.00 ,,,,
