Time,emr-worker-100/used,emr-worker-101/used,emr-worker-102/used,emr-worker-103/used,emr-worker-104/used,emr-worker-105/used,emr-worker-106/used,emr-worker-107/used,emr-worker-108/used,emr-worker-109/used,emr-worker-110/used,emr-worker-111/used,emr-worker-112/used,emr-worker-113/used,emr-worker-114/used,emr-worker-115/used,emr-worker-116/used,emr-worker-117/used,emr-worker-118/used,emr-worker-119/used,emr-worker-120/used,emr-worker-121/used,emr-worker-61/used,emr-worker-62/used,emr-worker-63/used,emr-worker-64/used,emr-worker-65/used,emr-worker-66/used,emr-worker-67/used,emr-worker-68/used,emr-worker-69/used,emr-worker-70/used,emr-worker-71/used,emr-worker-72/used,emr-worker-73/used,emr-worker-74/used,emr-worker-75/used,emr-worker-76/used,emr-worker-77/used,emr-worker-78/used,emr-worker-79/used,emr-worker-80/used,emr-worker-81/used,emr-worker-82/used,emr-worker-83/used,emr-worker-84/used,emr-worker-85/used,emr-worker-86/used,emr-worker-87/used,emr-worker-88/used,emr-worker-89/used,emr-worker-90/used,emr-worker-91/used,emr-worker-92/used,emr-worker-93/used,emr-worker-94/used,emr-worker-95/used,emr-worker-96/used,emr-worker-97/used,emr-worker-98/used,emr-worker-99/used,,,,,,
12:05:30,4429729792.00 ,2799919104.00 ,2954297344.00 ,2931523584.00 ,10657992704.00 ,10659823616.00 ,2891612160.00 ,10704125952.00 ,2932039680.00 ,2939052032.00 ,2948677632.00 ,2970664960.00 ,2901188608.00 ,10679713792.00 ,2899734528.00 ,3247030272.00 ,10594299904.00 ,2959024128.00 ,2977091584.00 ,2952327168.00 ,2906206208.00 ,2893414400.00 ,2782466048.00 ,2840256512.00 ,2863644672.00 ,10828435456.00 ,2848104448.00 ,10459320320.00 ,2740215808.00 ,3182878720.00 ,10850635776.00 ,10487513088.00 ,2768908288.00 ,2798276608.00 ,2745757696.00 ,2801246208.00 ,10616217600.00 ,10416009216.00 ,2786091008.00 ,2760605696.00 ,2980478976.00 ,2712113152.00 ,10436214784.00 ,2796638208.00 ,2739752960.00 ,2729336832.00 ,10444558336.00 ,2737364992.00 ,2810556416.00 ,2837233664.00 ,10807074816.00 ,10368557056.00 ,2792525824.00 ,10516516864.00 ,10484649984.00 ,2772553728.00 ,2675134464.00 ,10594627584.00 ,2735611904.00 ,10474041344.00 ,2724364288.00 ,,322575978496.00 ,,,,
12:05:45,5411708928.00 ,2797453312.00 ,2956775424.00 ,2932117504.00 ,10672390144.00 ,10682392576.00 ,2890145792.00 ,10714226688.00 ,2917523456.00 ,2939674624.00 ,2947248128.00 ,2979098624.00 ,2895568896.00 ,10692108288.00 ,2897289216.00 ,3247206400.00 ,10601758720.00 ,2958188544.00 ,2977632256.00 ,2958585856.00 ,2909376512.00 ,2890547200.00 ,2780491776.00 ,2840342528.00 ,2849910784.00 ,10837147648.00 ,2852052992.00 ,10475921408.00 ,2746859520.00 ,3181969408.00 ,10859741184.00 ,10500239360.00 ,2776829952.00 ,2812903424.00 ,2746064896.00 ,2792161280.00 ,10627416064.00 ,10420543488.00 ,2783911936.00 ,2760683520.00 ,2982916096.00 ,2711764992.00 ,10443214848.00 ,2798731264.00 ,2740371456.00 ,2739068928.00 ,10447478784.00 ,2738282496.00 ,2809331712.00 ,2833801216.00 ,10820222976.00 ,10378551296.00 ,2795081728.00 ,10520522752.00 ,10497822720.00 ,2772185088.00 ,2664439808.00 ,10614050816.00 ,2739961856.00 ,10486349824.00 ,2723409920.00 ,,323771768832.00 ,,,,
12:06:00,6130946048.00 ,2804240384.00 ,2949476352.00 ,2925162496.00 ,10679623680.00 ,10676006912.00 ,2887229440.00 ,10715054080.00 ,2912038912.00 ,2930135040.00 ,2956795904.00 ,2970341376.00 ,2892013568.00 ,10704977920.00 ,2891681792.00 ,3240591360.00 ,10602758144.00 ,2958962688.00 ,2972368896.00 ,2950307840.00 ,2904453120.00 ,2887581696.00 ,2782367744.00 ,2841591808.00 ,2849591296.00 ,10836029440.00 ,2853154816.00 ,10475704320.00 ,2745675776.00 ,3183558656.00 ,10859937792.00 ,10495340544.00 ,2768146432.00 ,2799947776.00 ,2747871232.00 ,2789904384.00 ,10644611072.00 ,10425167872.00 ,2784415744.00 ,2758475776.00 ,2983473152.00 ,2725928960.00 ,10452676608.00 ,2798346240.00 ,2740297728.00 ,2741088256.00 ,10446262272.00 ,2738581504.00 ,2807988224.00 ,2836094976.00 ,10823610368.00 ,10378395648.00 ,2793533440.00 ,10524065792.00 ,10501738496.00 ,2772119552.00 ,2665869312.00 ,10613161984.00 ,2729230336.00 ,10492616704.00 ,2722062336.00 ,,324471382016.00 ,,,,
12:06:15,2749792256.00 ,2799616000.00 ,2950242304.00 ,2923790336.00 ,2919579648.00 ,2878427136.00 ,2885378048.00 ,2899234816.00 ,2910523392.00 ,2933981184.00 ,2940055552.00 ,2965508096.00 ,2889998336.00 ,2881421312.00 ,2889084928.00 ,3234140160.00 ,2903420928.00 ,2973728768.00 ,2968010752.00 ,2951020544.00 ,2899234816.00 ,2898169856.00 ,2783367168.00 ,2842218496.00 ,2851430400.00 ,2737758208.00 ,2852118528.00 ,2748010496.00 ,2748448768.00 ,3181735936.00 ,2750287872.00 ,2752147456.00 ,2776428544.00 ,2799529984.00 ,2750226432.00 ,2791129088.00 ,2775957504.00 ,2721214464.00 ,2782646272.00 ,2759647232.00 ,2982100992.00 ,2714263552.00 ,2753155072.00 ,2798731264.00 ,2738376704.00 ,2744786944.00 ,2769956864.00 ,2737827840.00 ,2810241024.00 ,2827886592.00 ,2809966592.00 ,2752143360.00 ,2793684992.00 ,2795802624.00 ,2785148928.00 ,2769670144.00 ,2665205760.00 ,2764951552.00 ,2732748800.00 ,2734309376.00 ,2721456128.00 ,,172851077120.00 ,,,,
12:06:30,2750586880.00 ,2800230400.00 ,2950791168.00 ,2922283008.00 ,2919575552.00 ,2855784448.00 ,2884845568.00 ,2900713472.00 ,2908950528.00 ,2933514240.00 ,2942173184.00 ,2971185152.00 ,2889203712.00 ,2882297856.00 ,2892783616.00 ,3238703104.00 ,2904485888.00 ,2957979648.00 ,2967080960.00 ,2951491584.00 ,2899099648.00 ,2886242304.00 ,2780626944.00 ,2841788416.00 ,2845896704.00 ,2717429760.00 ,2845741056.00 ,2744320000.00 ,2742915072.00 ,3181920256.00 ,2734784512.00 ,2751553536.00 ,2771705856.00 ,2801352704.00 ,2750074880.00 ,2790391808.00 ,2775281664.00 ,2706337792.00 ,2781634560.00 ,2756653056.00 ,2986266624.00 ,2717675520.00 ,2750672896.00 ,2793910272.00 ,2735955968.00 ,2754625536.00 ,2759327744.00 ,2739011584.00 ,2827563008.00 ,2829803520.00 ,2797985792.00 ,2745614336.00 ,2790813696.00 ,2792771584.00 ,2781700096.00 ,2769821696.00 ,2662838272.00 ,2763149312.00 ,2735386624.00 ,2733871104.00 ,2720718848.00 ,,172719894528.00 ,,,,
12:06:45,2752880640.00 ,2797891584.00 ,2949910528.00 ,2923548672.00 ,2920464384.00 ,2867339264.00 ,2884665344.00 ,2899673088.00 ,2910810112.00 ,2931392512.00 ,2945249280.00 ,2970382336.00 ,2890469376.00 ,2885046272.00 ,2905100288.00 ,3237650432.00 ,2903912448.00 ,2958630912.00 ,2968072192.00 ,2951143424.00 ,2912415744.00 ,2885664768.00 ,2779009024.00 ,2838224896.00 ,2845278208.00 ,2720968704.00 ,2850254848.00 ,2749259776.00 ,2745262080.00 ,3179626496.00 ,2737537024.00 ,2752987136.00 ,2769506304.00 ,2801094656.00 ,2750824448.00 ,2790453248.00 ,2774818816.00 ,2708873216.00 ,2782945280.00 ,2760724480.00 ,2979958784.00 ,2713145344.00 ,2752753664.00 ,2798727168.00 ,2736185344.00 ,2745454592.00 ,2759192576.00 ,2741071872.00 ,2810818560.00 ,2827640832.00 ,2796130304.00 ,2750033920.00 ,2791432192.00 ,2791575552.00 ,2783756288.00 ,2771607552.00 ,2664185856.00 ,2763939840.00 ,2733744128.00 ,2731880448.00 ,2723868672.00 ,,172757065728.00 ,,,,
12:07:00,2747113472.00 ,2803695616.00 ,2948726784.00 ,2924199936.00 ,2918604800.00 ,2856902656.00 ,2884935680.00 ,2908180480.00 ,2910126080.00 ,2933952512.00 ,2945503232.00 ,2970488832.00 ,2890149888.00 ,2884419584.00 ,2889482240.00 ,3236827136.00 ,2905219072.00 ,2958438400.00 ,2969030656.00 ,2951438336.00 ,2897387520.00 ,2889445376.00 ,2795413504.00 ,2841640960.00 ,2845917184.00 ,2719232000.00 ,2852376576.00 ,2749820928.00 ,2744348672.00 ,3177938944.00 ,2737025024.00 ,2746245120.00 ,2767626240.00 ,2804580352.00 ,2757320704.00 ,2785775616.00 ,2776088576.00 ,2705772544.00 ,2786107392.00 ,2755792896.00 ,2982936576.00 ,2712899584.00 ,2753060864.00 ,2800283648.00 ,2736537600.00 ,2744868864.00 ,2759102464.00 ,2750947328.00 ,2811285504.00 ,2826338304.00 ,2798952448.00 ,2750103552.00 ,2791596032.00 ,2792443904.00 ,2782068736.00 ,2771206144.00 ,2664624128.00 ,2764210176.00 ,2730389504.00 ,2745430016.00 ,2733494272.00 ,,172776071168.00 ,,,,
12:07:15,2747047936.00 ,2798653440.00 ,2944950272.00 ,2922684416.00 ,2916200448.00 ,2875404288.00 ,2885529600.00 ,2897170432.00 ,2906767360.00 ,2931412992.00 ,2937290752.00 ,2967105536.00 ,2888208384.00 ,2882940928.00 ,2890915840.00 ,3232358400.00 ,2904551424.00 ,2956849152.00 ,2967683072.00 ,2950778880.00 ,2896904192.00 ,2889535488.00 ,2781163520.00 ,2842320896.00 ,2847301632.00 ,2720276480.00 ,2851373056.00 ,2749468672.00 ,2745909248.00 ,3180433408.00 ,2737770496.00 ,2752262144.00 ,2771345408.00 ,2804948992.00 ,2750062592.00 ,2791297024.00 ,2778902528.00 ,2708054016.00 ,2785931264.00 ,2758303744.00 ,2981040128.00 ,2714705920.00 ,2753093632.00 ,2813763584.00 ,2737295360.00 ,2745790464.00 ,2760404992.00 ,2739859456.00 ,2812661760.00 ,2830139392.00 ,2798866432.00 ,2751610880.00 ,2793816064.00 ,2795941888.00 ,2784550912.00 ,2782736384.00 ,2666033152.00 ,2765795328.00 ,2734764032.00 ,2734403584.00 ,2726166528.00 ,,172771508224.00 ,,,,
12:07:30,2747752448.00 ,2801315840.00 ,2948673536.00 ,2923753472.00 ,2918785024.00 ,2855718912.00 ,2892570624.00 ,2897547264.00 ,2909913088.00 ,2933063680.00 ,2942205952.00 ,2968002560.00 ,2891681792.00 ,2881986560.00 ,2893541376.00 ,3235106816.00 ,2906128384.00 ,2956734464.00 ,2967859200.00 ,2950885376.00 ,2900467712.00 ,2888290304.00 ,2780581888.00 ,2842427392.00 ,2845270016.00 ,2719698944.00 ,2846547968.00 ,2746613760.00 ,2743013376.00 ,3178524672.00 ,2737909760.00 ,2752798720.00 ,2770223104.00 ,2807902208.00 ,2751799296.00 ,2791464960.00 ,2777509888.00 ,2706718720.00 ,2785050624.00 ,2770358272.00 ,2981548032.00 ,2714853376.00 ,2752413696.00 ,2796646400.00 ,2736828416.00 ,2742202368.00 ,2758746112.00 ,2736889856.00 ,2811629568.00 ,2828451840.00 ,2798931968.00 ,2747187200.00 ,2792894464.00 ,2795155456.00 ,2782347264.00 ,2770620416.00 ,2663907328.00 ,2764890112.00 ,2739240960.00 ,2733240320.00 ,2723618816.00 ,,172738641920.00 ,,,,
12:07:45,2757390336.00 ,2799243264.00 ,2949259264.00 ,2924724224.00 ,2930946048.00 ,2870104064.00 ,2887606272.00 ,2897854464.00 ,2911580160.00 ,2934554624.00 ,2944106496.00 ,2968932352.00 ,2889912320.00 ,2882654208.00 ,2894602240.00 ,3236954112.00 ,2904711168.00 ,2952138752.00 ,2968494080.00 ,2948251648.00 ,2895257600.00 ,2888097792.00 ,2779377664.00 ,2843172864.00 ,2845999104.00 ,2722488320.00 ,2849918976.00 ,2749972480.00 ,2744905728.00 ,3181166592.00 ,2739494912.00 ,2757312512.00 ,2771382272.00 ,2807513088.00 ,2753605632.00 ,2790989824.00 ,2774671360.00 ,2706423808.00 ,2786091008.00 ,2769121280.00 ,2983174144.00 ,2714247168.00 ,2755112960.00 ,2801590272.00 ,2747133952.00 ,2746195968.00 ,2759626752.00 ,2741551104.00 ,2813210624.00 ,2829312000.00 ,2799218688.00 ,2751438848.00 ,2803810304.00 ,2792357888.00 ,2784526336.00 ,2772586496.00 ,2666979328.00 ,2764541952.00 ,2741092352.00 ,2734403584.00 ,2725535744.00 ,,172838629376.00 ,,,,
12:08:00,2749480960.00 ,2803843072.00 ,2949226496.00 ,2923036672.00 ,2918723584.00 ,2859790336.00 ,2887741440.00 ,2897252352.00 ,2912432128.00 ,2934542336.00 ,2944679936.00 ,2968035328.00 ,2891055104.00 ,2881433600.00 ,2894553088.00 ,3236130816.00 ,2905329664.00 ,2953584640.00 ,2967617536.00 ,2951061504.00 ,2894774272.00 ,2888208384.00 ,2781339648.00 ,2842378240.00 ,2848321536.00 ,2722193408.00 ,2849988608.00 ,2753089536.00 ,2755407872.00 ,3190853632.00 ,2738503680.00 ,2750283776.00 ,2774081536.00 ,2809913344.00 ,2752868352.00 ,2788835328.00 ,2775801856.00 ,2706845696.00 ,2786156544.00 ,2765938688.00 ,2984439808.00 ,2715623424.00 ,2753781760.00 ,2800132096.00 ,2746929152.00 ,2746413056.00 ,2761105408.00 ,2743459840.00 ,2813591552.00 ,2827403264.00 ,2798764032.00 ,2752139264.00 ,2794676224.00 ,2795192320.00 ,2783891456.00 ,2771521536.00 ,2667577344.00 ,2767446016.00 ,2738008064.00 ,2734194688.00 ,2723086336.00 ,,172824711168.00 ,,,,
12:08:15,2750898176.00 ,2802622464.00 ,2946473984.00 ,2922684416.00 ,2918146048.00 ,2879188992.00 ,2891657216.00 ,2896760832.00 ,2923425792.00 ,2935013376.00 ,2944143360.00 ,2966978560.00 ,2907947008.00 ,2882506752.00 ,2893307904.00 ,3234807808.00 ,2903810048.00 ,2947518464.00 ,2966052864.00 ,2951389184.00 ,2893553664.00 ,2875822080.00 ,2783633408.00 ,2847096832.00 ,2845888512.00 ,2722721792.00 ,2852851712.00 ,2751590400.00 ,2747662336.00 ,3181989888.00 ,2736766976.00 ,2754412544.00 ,2775379968.00 ,2811092992.00 ,2752077824.00 ,2789109760.00 ,2776080384.00 ,2709245952.00 ,2787033088.00 ,2767671296.00 ,2995101696.00 ,2717179904.00 ,2755375104.00 ,2801278976.00 ,2747768832.00 ,2746687488.00 ,2761461760.00 ,2744086528.00 ,2812026880.00 ,2830483456.00 ,2799656960.00 ,2751791104.00 ,2795405312.00 ,2794459136.00 ,2787000320.00 ,2774315008.00 ,2676604928.00 ,2766901248.00 ,2740002816.00 ,2734661632.00 ,2725552128.00 ,,172884815872.00 ,,,,
12:08:30,2756128768.00 ,2805428224.00 ,2948616192.00 ,2922823680.00 ,2917990400.00 ,2859704320.00 ,2891644928.00 ,2900037632.00 ,2914136064.00 ,2934784000.00 ,2946228224.00 ,2968858624.00 ,2893803520.00 ,2882260992.00 ,2900393984.00 ,3235807232.00 ,2903638016.00 ,2951987200.00 ,2965213184.00 ,2949566464.00 ,2899480576.00 ,2874089472.00 ,2782240768.00 ,2837184512.00 ,2846969856.00 ,2721017856.00 ,2852179968.00 ,2749788160.00 ,2746724352.00 ,3182387200.00 ,2736644096.00 ,2755706880.00 ,2777018368.00 ,2809098240.00 ,2751610880.00 ,2791337984.00 ,2776809472.00 ,2706255872.00 ,2785554432.00 ,2767638528.00 ,2983301120.00 ,2715860992.00 ,2757632000.00 ,2796318720.00 ,2746310656.00 ,2744164352.00 ,2764140544.00 ,2738937856.00 ,2813386752.00 ,2829934592.00 ,2800779264.00 ,2747904000.00 ,2793906176.00 ,2793291776.00 ,2782625792.00 ,2774196224.00 ,2665095168.00 ,2767343616.00 ,2744918016.00 ,2733846528.00 ,2724495360.00 ,,172817178624.00 ,,,,
12:08:45,2755567616.00 ,2801102848.00 ,2948091904.00 ,2925260800.00 ,2918006784.00 ,2869547008.00 ,2889166848.00 ,2899152896.00 ,2913779712.00 ,2936942592.00 ,2947723264.00 ,2971582464.00 ,2892431360.00 ,2885480448.00 ,2890420224.00 ,3235528704.00 ,2903392256.00 ,2952540160.00 ,2973564928.00 ,2949427200.00 ,2896564224.00 ,2874068992.00 ,2782736384.00 ,2836819968.00 ,2851971072.00 ,2722402304.00 ,2852634624.00 ,2753105920.00 ,2748784640.00 ,3184033792.00 ,2741555200.00 ,2747670528.00 ,2773778432.00 ,2805923840.00 ,2753482752.00 ,2792493056.00 ,2784083968.00 ,2710597632.00 ,2785718272.00 ,2769281024.00 ,2983854080.00 ,2713554944.00 ,2772373504.00 ,2800754688.00 ,2749628416.00 ,2748461056.00 ,2763096064.00 ,2745647104.00 ,2815234048.00 ,2828267520.00 ,2798915584.00 ,2751426560.00 ,2794958848.00 ,2784530432.00 ,2779844608.00 ,2772774912.00 ,2668470272.00 ,2766983168.00 ,2741170176.00 ,2734833664.00 ,2730647552.00 ,,172871843840.00 ,,,,
12:09:00,2758250496.00 ,2808864768.00 ,2947694592.00 ,2924339200.00 ,2920030208.00 ,2859147264.00 ,2889748480.00 ,2898866176.00 ,2914881536.00 ,2937470976.00 ,2950983680.00 ,2970685440.00 ,2891177984.00 ,2881986560.00 ,2892951552.00 ,3237007360.00 ,2903240704.00 ,2968961024.00 ,2966753280.00 ,2950328320.00 ,2893860864.00 ,2884280320.00 ,2783363072.00 ,2836029440.00 ,2849910784.00 ,2732015616.00 ,2850308096.00 ,2756820992.00 ,2748686336.00 ,3190149120.00 ,2754080768.00 ,2744934400.00 ,2787098624.00 ,2805366784.00 ,2753617920.00 ,2789691392.00 ,2777444352.00 ,2712145920.00 ,2787459072.00 ,2763972608.00 ,2983309312.00 ,2716028928.00 ,2760400896.00 ,2801168384.00 ,2747588608.00 ,2747822080.00 ,2764214272.00 ,2746339328.00 ,2814746624.00 ,2835922944.00 ,2815279104.00 ,2752380928.00 ,2793824256.00 ,2785812480.00 ,2779820032.00 ,2774159360.00 ,2669846528.00 ,2766782464.00 ,2739060736.00 ,2734145536.00 ,2729009152.00 ,,172932268032.00 ,,,,
12:09:15,2816966656.00 ,2795114496.00 ,2946191360.00 ,2925297664.00 ,2917257216.00 ,2879393792.00 ,2891350016.00 ,2896306176.00 ,2914766848.00 ,2935193600.00 ,2944798720.00 ,2966466560.00 ,2891943936.00 ,2880831488.00 ,2891771904.00 ,3232116736.00 ,2902429696.00 ,2948083712.00 ,2950176768.00 ,2950021120.00 ,2894311424.00 ,2876932096.00 ,2778099712.00 ,2838675456.00 ,3170865152.00 ,3353419776.00 ,2847289344.00 ,3072995328.00 ,2860392448.00 ,3185623040.00 ,3060051968.00 ,2744709120.00 ,2770501632.00 ,2806501376.00 ,2750177280.00 ,2785124352.00 ,3057979392.00 ,2707091456.00 ,2791956480.00 ,2765119488.00 ,2983161856.00 ,2709319680.00 ,3081953280.00 ,2797797376.00 ,2743001088.00 ,2751754240.00 ,2758696960.00 ,2742358016.00 ,2821025792.00 ,2825695232.00 ,2796081152.00 ,3081891840.00 ,2850570240.00 ,3117379584.00 ,2793357312.00 ,3105902592.00 ,2663227392.00 ,3090407424.00 ,3062472704.00 ,2731470848.00 ,2726498304.00 ,,176828317696.00 ,,,,
12:09:30,3191390208.00 ,2799816704.00 ,2947801088.00 ,2923692032.00 ,3432775680.00 ,8098099200.00 ,3403296768.00 ,2896080896.00 ,2917638144.00 ,2934751232.00 ,2947497984.00 ,2969858048.00 ,2891890688.00 ,6894411776.00 ,2896883712.00 ,3234676736.00 ,7044186112.00 ,2949734400.00 ,2951102464.00 ,2950963200.00 ,2909614080.00 ,8053514240.00 ,3286929408.00 ,2838204416.00 ,3341074432.00 ,3529035776.00 ,2842857472.00 ,8035172352.00 ,6673543168.00 ,3184140288.00 ,3259092992.00 ,2746261504.00 ,2770055168.00 ,3307065344.00 ,2749603840.00 ,2785214464.00 ,6746476544.00 ,2708926464.00 ,2783137792.00 ,2764640256.00 ,2979180544.00 ,2709372928.00 ,3282632704.00 ,2793054208.00 ,2739109888.00 ,2738925568.00 ,2760667136.00 ,2740060160.00 ,2808680448.00 ,2825617408.00 ,2793615360.00 ,3262443520.00 ,6721249280.00 ,3294986240.00 ,2782728192.00 ,3289157632.00 ,2662084608.00 ,6747197440.00 ,3250630656.00 ,3244695552.00 ,3240800256.00 ,,220257996800.00 ,,,,
12:09:45,3189231616.00 ,2795663360.00 ,2947076096.00 ,2939092992.00 ,3513978880.00 ,8182300672.00 ,3485798400.00 ,2903695360.00 ,2912870400.00 ,2935508992.00 ,2947002368.00 ,2971262976.00 ,2890768384.00 ,6896517120.00 ,2893426688.00 ,3235254272.00 ,7045570560.00 ,2955538432.00 ,2954297344.00 ,2947776512.00 ,2895634432.00 ,8124547072.00 ,3390328832.00 ,2837569536.00 ,3467104256.00 ,3636375552.00 ,2847113216.00 ,8087404544.00 ,6680207360.00 ,3183882240.00 ,3379335168.00 ,2744107008.00 ,2768691200.00 ,3401056256.00 ,2747187200.00 ,2786336768.00 ,6739640320.00 ,2710609920.00 ,2783682560.00 ,2765602816.00 ,2980552704.00 ,2708451328.00 ,3399368704.00 ,2796367872.00 ,2742493184.00 ,2741522432.00 ,2758635520.00 ,2737860608.00 ,2808053760.00 ,2825150464.00 ,2793500672.00 ,3406983168.00 ,6711406592.00 ,3431464960.00 ,2779561984.00 ,3414147072.00 ,2667315200.00 ,6737108992.00 ,3385679872.00 ,3371659264.00 ,3370209280.00 ,,222086541312.00 ,,,,
12:10:00,3679727616.00 ,2800287744.00 ,2948247552.00 ,2921406464.00 ,3991322624.00 ,8305971200.00 ,5109796864.00 ,2902589440.00 ,2911641600.00 ,2932391936.00 ,2947342336.00 ,2971369472.00 ,2890653696.00 ,6977163264.00 ,2890178560.00 ,3235446784.00 ,7093248000.00 ,2954866688.00 ,2951999488.00 ,2948743168.00 ,2895081472.00 ,8236244992.00 ,5010292736.00 ,2833559552.00 ,6650777600.00 ,7067885568.00 ,2847899648.00 ,8190042112.00 ,6733807616.00 ,3183165440.00 ,6933364736.00 ,2748567552.00 ,2768470016.00 ,5011865600.00 ,2751254528.00 ,2784870400.00 ,7125798912.00 ,2712236032.00 ,2785624064.00 ,2763325440.00 ,2982764544.00 ,2708234240.00 ,6897491968.00 ,2808836096.00 ,2743525376.00 ,2740744192.00 ,2757918720.00 ,2739556352.00 ,2814844928.00 ,2823520256.00 ,2794819584.00 ,6817079296.00 ,6788358144.00 ,6842068992.00 ,2781544448.00 ,6745268224.00 ,2672177152.00 ,7207497728.00 ,6770110464.00 ,5333061632.00 ,5209260032.00 ,,260377210880.00 ,,,,
12:10:15,3877261312.00 ,2794975232.00 ,2944770048.00 ,2920075264.00 ,8654946304.00 ,8941465600.00 ,8771944448.00 ,2901839872.00 ,2909126656.00 ,2933194752.00 ,2942394368.00 ,2965966848.00 ,2891563008.00 ,8860934144.00 ,2888953856.00 ,3233136640.00 ,8856727552.00 ,2949984256.00 ,2950799360.00 ,2948644864.00 ,2892677120.00 ,8843157504.00 ,8633004032.00 ,2834702336.00 ,8838533120.00 ,8983928832.00 ,2848256000.00 ,8843649024.00 ,8687136768.00 ,3183583232.00 ,8943054848.00 ,2747449344.00 ,2769788928.00 ,8652775424.00 ,2749943808.00 ,2786275328.00 ,8840110080.00 ,2711994368.00 ,2785882112.00 ,2771124224.00 ,2982645760.00 ,2710290432.00 ,8946827264.00 ,2799788032.00 ,2743906304.00 ,2743697408.00 ,2759483392.00 ,2740371456.00 ,2815336448.00 ,2824814592.00 ,2794016768.00 ,8762716160.00 ,8760094720.00 ,8798121984.00 ,2781618176.00 ,8775106560.00 ,2669944832.00 ,8943673344.00 ,8721858560.00 ,8750424064.00 ,8738353152.00 ,,312048820224.00 ,,,,
12:10:30,4027207680.00 ,2794811392.00 ,2958213120.00 ,2924703744.00 ,9521283072.00 ,9447989248.00 ,9493516288.00 ,2903707648.00 ,2911891456.00 ,2932158464.00 ,2946228224.00 ,2971713536.00 ,2890756096.00 ,9515225088.00 ,2889887744.00 ,3233255424.00 ,9518514176.00 ,2953322496.00 ,2951114752.00 ,2953531392.00 ,2892918784.00 ,9214267392.00 ,9370091520.00 ,2835480576.00 ,9522122752.00 ,9688039424.00 ,2845147136.00 ,9274683392.00 ,9389383680.00 ,3184144384.00 ,9489960960.00 ,2760609792.00 ,2770264064.00 ,9386483712.00 ,2749251584.00 ,2785054720.00 ,9495420928.00 ,2710601728.00 ,2784206848.00 ,2764156928.00 ,2980474880.00 ,2712207360.00 ,9439494144.00 ,2796126208.00 ,2739732480.00 ,2739384320.00 ,2758766592.00 ,2737143808.00 ,2813988864.00 ,2823786496.00 ,2795454464.00 ,9473605632.00 ,9425928192.00 ,9503100928.00 ,2779148288.00 ,9449472000.00 ,2666258432.00 ,9374638080.00 ,9380352000.00 ,9443737600.00 ,9424961536.00 ,,326909083648.00 ,,,,
12:10:45,4143493120.00 ,2793271296.00 ,2947457024.00 ,2923651072.00 ,9685475328.00 ,9795878912.00 ,9772609536.00 ,2904088576.00 ,2911854592.00 ,2934992896.00 ,2947039232.00 ,2971410432.00 ,2889175040.00 ,9713061888.00 ,2891640832.00 ,3233529856.00 ,9714278400.00 ,2953953280.00 ,2952351744.00 ,2950443008.00 ,2894626816.00 ,9690226688.00 ,9565118464.00 ,2836467712.00 ,9747152896.00 ,9845391360.00 ,2848272384.00 ,9627480064.00 ,9529257984.00 ,3188748288.00 ,9686302720.00 ,2746109952.00 ,2773073920.00 ,9682915328.00 ,2747822080.00 ,2786500608.00 ,9627701248.00 ,2721611776.00 ,2782699520.00 ,2763501568.00 ,2980925440.00 ,2710740992.00 ,9692594176.00 ,2800549888.00 ,2742468608.00 ,2741067776.00 ,2757246976.00 ,2739998720.00 ,2812076032.00 ,2825936896.00 ,2792730624.00 ,9633792000.00 ,9563869184.00 ,9644027904.00 ,2780073984.00 ,9653518336.00 ,2668314624.00 ,9532084224.00 ,9502384128.00 ,9584312320.00 ,9643565056.00 ,,331922915328.00 ,,,,
12:11:00,4328062976.00 ,2797953024.00 ,2947428352.00 ,2924941312.00 ,9704402944.00 ,9869422592.00 ,9788911616.00 ,2902982656.00 ,2926063616.00 ,2935730176.00 ,2947256320.00 ,2973876224.00 ,2901786624.00 ,9716719616.00 ,2891542528.00 ,3234693120.00 ,9734733824.00 ,2953048064.00 ,2953232384.00 ,2950967296.00 ,2895351808.00 ,9798291456.00 ,9561370624.00 ,2840469504.00 ,9748168704.00 ,9855598592.00 ,2847191040.00 ,9745633280.00 ,9530548224.00 ,3182981120.00 ,9684254720.00 ,2740903936.00 ,2771636224.00 ,9685811200.00 ,2748727296.00 ,2785046528.00 ,9653702656.00 ,2709540864.00 ,2783088640.00 ,2760531968.00 ,2994094080.00 ,2710073344.00 ,9697091584.00 ,2801111040.00 ,2742718464.00 ,2738470912.00 ,2756747264.00 ,2739703808.00 ,2813108224.00 ,2829471744.00 ,2794328064.00 ,9611874304.00 ,9556258816.00 ,9638264832.00 ,2779897856.00 ,9654657024.00 ,2683211776.00 ,9542004736.00 ,9509380096.00 ,9602478080.00 ,9658654720.00 ,,332566204416.00 ,,,,
