Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
11:05:30,9680015360.00 ,2942021632.00 ,2761822208.00 ,2799067136.00 ,2748104704.00 ,2790760448.00 ,2806046720.00 ,2801827840.00 ,2786205696.00 ,2724904960.00 ,2729721856.00 ,2735878144.00 ,2651099136.00 ,2748248064.00 ,2755190784.00 ,2789330944.00 ,2835873792.00 ,2752524288.00 ,2670780416.00 ,2776334336.00 ,2772996096.00 ,2770464768.00 ,2809257984.00 ,2805420032.00 ,2778611712.00 ,2760126464.00 ,2839662592.00 ,2772758528.00 ,2663030784.00 ,2775425024.00 ,2761449472.00 ,2799202304.00 ,2754441216.00 ,2740547584.00 ,2593800192.00 ,2794483712.00 ,2791788544.00 ,2771582976.00 ,2802835456.00 ,2790674432.00 ,2822504448.00 ,2591842304.00 ,2747568128.00 ,2785529856.00 ,2589564928.00 ,2789662720.00 ,2580959232.00 ,2815512576.00 ,2529587200.00 ,2740871168.00 ,2897870848.00 ,2785849344.00 ,2785333248.00 ,2828734464.00 ,2752593920.00 ,2762018816.00 ,2786451456.00 ,2729984000.00 ,2781769728.00 ,2850512896.00 ,2684329984.00 ,,175273369600.00 
11:05:45,9691901952.00 ,2935963648.00 ,2764959744.00 ,2799009792.00 ,2733637632.00 ,2790785024.00 ,2806398976.00 ,2801246208.00 ,2776170496.00 ,2726178816.00 ,2731925504.00 ,2735079424.00 ,2652069888.00 ,2748530688.00 ,2755559424.00 ,2795630592.00 ,2835484672.00 ,2752139264.00 ,2671415296.00 ,2775896064.00 ,2774454272.00 ,2772348928.00 ,2807058432.00 ,2807472128.00 ,2780901376.00 ,2758909952.00 ,2839744512.00 ,2773577728.00 ,2669830144.00 ,2773573632.00 ,2760675328.00 ,2800234496.00 ,2754953216.00 ,2738937856.00 ,2594500608.00 ,2796883968.00 ,2794487808.00 ,2774351872.00 ,2803609600.00 ,2793328640.00 ,2824159232.00 ,2592247808.00 ,2753568768.00 ,2787864576.00 ,2588524544.00 ,2790191104.00 ,2582024192.00 ,2815971328.00 ,2525667328.00 ,2739286016.00 ,2899120128.00 ,2786570240.00 ,2784419840.00 ,2830823424.00 ,2754277376.00 ,2760966144.00 ,2784616448.00 ,2735280128.00 ,2781855744.00 ,2849968128.00 ,2684862464.00 ,,175302082560.00 
11:06:00,10037366784.00 ,2941464576.00 ,2763214848.00 ,2798608384.00 ,2737225728.00 ,2790567936.00 ,2808254464.00 ,2804576256.00 ,2777251840.00 ,2732261376.00 ,2732859392.00 ,2734260224.00 ,2651340800.00 ,2748252160.00 ,2758877184.00 ,2794242048.00 ,2839306240.00 ,2750382080.00 ,2670985216.00 ,2777563136.00 ,2774941696.00 ,2774073344.00 ,2822254592.00 ,2807881728.00 ,2782556160.00 ,2755010560.00 ,2838757376.00 ,2774851584.00 ,2668089344.00 ,2773901312.00 ,2762338304.00 ,2798960640.00 ,2756378624.00 ,2740682752.00 ,2598817792.00 ,2796396544.00 ,2798379008.00 ,2770841600.00 ,2812239872.00 ,2794864640.00 ,2822209536.00 ,2590105600.00 ,2758127616.00 ,2788835328.00 ,2587750400.00 ,2788585472.00 ,2581831680.00 ,2815180800.00 ,2524819456.00 ,2742108160.00 ,2900160512.00 ,2785906688.00 ,2784546816.00 ,2828095488.00 ,2756505600.00 ,2766209024.00 ,2786267136.00 ,2749456384.00 ,2783604736.00 ,2849001472.00 ,2684571648.00 ,,175724957696.00 
11:06:15,10231414784.00 ,2944380928.00 ,2762612736.00 ,2798383104.00 ,2736984064.00 ,7049854976.00 ,2806841344.00 ,3256025088.00 ,2776444928.00 ,2734571520.00 ,2733129728.00 ,3145314304.00 ,2653396992.00 ,3159023616.00 ,3134455808.00 ,3213197312.00 ,2837999616.00 ,3211112448.00 ,3227951104.00 ,2778599424.00 ,2777145344.00 ,2772389888.00 ,2811154432.00 ,2806939648.00 ,3201904640.00 ,6480347136.00 ,2838740992.00 ,2785619968.00 ,2669682688.00 ,2775744512.00 ,2760818688.00 ,2813042688.00 ,3276816384.00 ,6351994880.00 ,2597584896.00 ,2797834240.00 ,2805641216.00 ,2775416832.00 ,2811719680.00 ,2791190528.00 ,2825609216.00 ,2593263616.00 ,2768138240.00 ,3190124544.00 ,2589487104.00 ,2790432768.00 ,2582097920.00 ,2817126400.00 ,6457499648.00 ,2740383744.00 ,3338985472.00 ,3195219968.00 ,6270263296.00 ,2829340672.00 ,3174711296.00 ,2776797184.00 ,2785591296.00 ,6590836736.00 ,2781704192.00 ,2850103296.00 ,2688040960.00 ,,204529180672.00 
11:06:30,10361430016.00 ,2942201856.00 ,2773602304.00 ,2799984640.00 ,2734514176.00 ,8124891136.00 ,2802864128.00 ,3519995904.00 ,2776920064.00 ,2730065920.00 ,2732363776.00 ,3417034752.00 ,2651742208.00 ,3432988672.00 ,3395018752.00 ,3505201152.00 ,2838134784.00 ,3498721280.00 ,3422928896.00 ,2777878528.00 ,2778173440.00 ,2772443136.00 ,2808446976.00 ,2807726080.00 ,3464445952.00 ,6925819904.00 ,2837200896.00 ,2776141824.00 ,2676060160.00 ,2775957504.00 ,2757931008.00 ,2798047232.00 ,3468464128.00 ,8027852800.00 ,2600878080.00 ,2802036736.00 ,2797170688.00 ,2768977920.00 ,2811260928.00 ,2790199296.00 ,2825621504.00 ,2594103296.00 ,2754068480.00 ,3451330560.00 ,2587168768.00 ,2798469120.00 ,2579558400.00 ,2815492096.00 ,7810289664.00 ,2740973568.00 ,3583098880.00 ,3499573248.00 ,6918713344.00 ,2829914112.00 ,3449847808.00 ,2769039360.00 ,2790285312.00 ,8014729216.00 ,2781343744.00 ,2851237888.00 ,2687713280.00 ,,214616289280.00 
11:06:45,10226647040.00 ,2936762368.00 ,2762616832.00 ,2799661056.00 ,2737840128.00 ,8465674240.00 ,2810122240.00 ,3703369728.00 ,2776629248.00 ,2730696704.00 ,2732703744.00 ,3637059584.00 ,2652618752.00 ,3654987776.00 ,3625631744.00 ,3700506624.00 ,2838495232.00 ,3675660288.00 ,3620376576.00 ,2780147712.00 ,2776748032.00 ,2773368832.00 ,2810839040.00 ,2807017472.00 ,3662979072.00 ,6912446464.00 ,2837028864.00 ,2774908928.00 ,2669338624.00 ,2775990272.00 ,2763898880.00 ,2799669248.00 ,3674628096.00 ,8379293696.00 ,2598768640.00 ,2796584960.00 ,2798915584.00 ,2775711744.00 ,2814042112.00 ,2789380096.00 ,2827239424.00 ,2593488896.00 ,2757169152.00 ,3682373632.00 ,2588815360.00 ,2798301184.00 ,2581073920.00 ,2815205376.00 ,8192794624.00 ,2746576896.00 ,3777232896.00 ,3691167744.00 ,6909980672.00 ,2831056896.00 ,3658108928.00 ,2769235968.00 ,2787627008.00 ,8400580608.00 ,2780463104.00 ,2866085888.00 ,2687123456.00 ,,218601467904.00 
11:07:00,10236362752.00 ,2937552896.00 ,2762653696.00 ,2815918080.00 ,2737348608.00 ,8724619264.00 ,2808840192.00 ,8326631424.00 ,2776842240.00 ,2728493056.00 ,2732851200.00 ,8032055296.00 ,2652839936.00 ,8050868224.00 ,8061104128.00 ,8069611520.00 ,2854703104.00 ,8326582272.00 ,8223100928.00 ,2779000832.00 ,2784702464.00 ,2770587648.00 ,2813722624.00 ,2807648256.00 ,8327946240.00 ,8209371136.00 ,2837909504.00 ,2776088576.00 ,2668032000.00 ,2775556096.00 ,2763079680.00 ,2801684480.00 ,8292524032.00 ,8561463296.00 ,2599870464.00 ,2797400064.00 ,2800832512.00 ,2776240128.00 ,2813378560.00 ,2788966400.00 ,2826444800.00 ,2596188160.00 ,2759430144.00 ,8081985536.00 ,2590150656.00 ,2795593728.00 ,2583879680.00 ,2818203648.00 ,8454701056.00 ,2744578048.00 ,8439730176.00 ,8283545600.00 ,8215752704.00 ,2830741504.00 ,8270188544.00 ,2768097280.00 ,2786017280.00 ,8698576896.00 ,2778697728.00 ,2849337344.00 ,2687983616.00 ,,281264807936.00 
11:07:15,10236825600.00 ,2941710336.00 ,2765406208.00 ,2802069504.00 ,2738487296.00 ,9543053312.00 ,2810228736.00 ,9303031808.00 ,2780504064.00 ,2729979904.00 ,2735296512.00 ,9108717568.00 ,2654261248.00 ,9117331456.00 ,9093410816.00 ,9148063744.00 ,2840625152.00 ,9268367360.00 ,9175670784.00 ,2782154752.00 ,2778509312.00 ,2774450176.00 ,2814033920.00 ,2808332288.00 ,9257660416.00 ,9326653440.00 ,2837807104.00 ,2779082752.00 ,2670276608.00 ,2778054656.00 ,2763337728.00 ,2801831936.00 ,9245380608.00 ,9417633792.00 ,2597253120.00 ,2798792704.00 ,2801938432.00 ,2773909504.00 ,2827956224.00 ,2786963456.00 ,2826993664.00 ,2593824768.00 ,2773053440.00 ,9124499456.00 ,2592960512.00 ,2797334528.00 ,2583224320.00 ,2833272832.00 ,9172385792.00 ,2746093568.00 ,9400176640.00 ,9251745792.00 ,9327030272.00 ,2833072128.00 ,9167704064.00 ,2772447232.00 ,2788773888.00 ,9452916736.00 ,2780180480.00 ,2852446208.00 ,2687598592.00 ,,299572789248.00 
11:07:30,10234445824.00 ,2939600896.00 ,2761080832.00 ,2793316352.00 ,2733899776.00 ,9893257216.00 ,2800111616.00 ,9926307840.00 ,2772848640.00 ,2724339712.00 ,2725892096.00 ,9827131392.00 ,2651521024.00 ,9789902848.00 ,9714626560.00 ,9827049472.00 ,2833547264.00 ,9806323712.00 ,9826250752.00 ,2775666688.00 ,2770599936.00 ,2768646144.00 ,2811166720.00 ,2803802112.00 ,9812946944.00 ,9811963904.00 ,2832498688.00 ,2777530368.00 ,2663231488.00 ,2772115456.00 ,2755768320.00 ,2796838912.00 ,9867980800.00 ,9749815296.00 ,2589097984.00 ,2792169472.00 ,2791370752.00 ,2773004288.00 ,2805473280.00 ,2779598848.00 ,2819690496.00 ,2588966912.00 ,2764374016.00 ,9798029312.00 ,2585083904.00 ,2795143168.00 ,2575118336.00 ,2812248064.00 ,9645895680.00 ,2737946624.00 ,9931800576.00 ,9795489792.00 ,9808936960.00 ,2825310208.00 ,9759928320.00 ,2766864384.00 ,2783948800.00 ,9861808128.00 ,2781319168.00 ,2844729344.00 ,2684825600.00 ,,309850198016.00 
11:07:45,10228363264.00 ,2938900480.00 ,2760704000.00 ,2793668608.00 ,2733563904.00 ,9880322048.00 ,2802642944.00 ,10324713472.00 ,2772762624.00 ,2724982784.00 ,2728103936.00 ,10250276864.00 ,2654187520.00 ,10125012992.00 ,10052812800.00 ,10109513728.00 ,2832556032.00 ,10088398848.00 ,10011590656.00 ,2791358464.00 ,2772025344.00 ,2767831040.00 ,2804834304.00 ,2802044928.00 ,10135994368.00 ,10119913472.00 ,2849443840.00 ,2771070976.00 ,2670501888.00 ,2770108416.00 ,2754985984.00 ,2798440448.00 ,10089922560.00 ,9963974656.00 ,2594050048.00 ,2794237952.00 ,2795466752.00 ,2787020800.00 ,2806767616.00 ,2781777920.00 ,2821939200.00 ,2590298112.00 ,2767757312.00 ,10249498624.00 ,2584035328.00 ,2794164224.00 ,2575560704.00 ,2812350464.00 ,9803952128.00 ,2739404800.00 ,10216841216.00 ,10154729472.00 ,10077741056.00 ,2824204288.00 ,10040508416.00 ,2765029376.00 ,2785263616.00 ,9954340864.00 ,2776887296.00 ,2843787264.00 ,2683752448.00 ,,315096895488.00 
11:08:00,10213318656.00 ,2956619776.00 ,2761293824.00 ,2794315776.00 ,2734555136.00 ,9890283520.00 ,2802995200.00 ,10331533312.00 ,2771415040.00 ,2737987584.00 ,2727481344.00 ,10306338816.00 ,2653736960.00 ,10098241536.00 ,10075951104.00 ,10116931584.00 ,2832785408.00 ,10098364416.00 ,10002321408.00 ,2777075712.00 ,2771673088.00 ,2766233600.00 ,2805985280.00 ,2803412992.00 ,10138148864.00 ,10132074496.00 ,2834104320.00 ,2787016704.00 ,2671087616.00 ,2770534400.00 ,2755915776.00 ,2796408832.00 ,10081873920.00 ,10050211840.00 ,2595028992.00 ,2795360256.00 ,2795585536.00 ,2774958080.00 ,2810589184.00 ,2780213248.00 ,2832949248.00 ,2587697152.00 ,2765766656.00 ,10274045952.00 ,2591076352.00 ,2802360320.00 ,2575319040.00 ,2814451712.00 ,9939337216.00 ,2740957184.00 ,10202112000.00 ,10156191744.00 ,10078646272.00 ,2839560192.00 ,10045198336.00 ,2762833920.00 ,2781753344.00 ,10203496448.00 ,2774667264.00 ,2842320896.00 ,2679754752.00 ,,315690459136.00 
11:08:15,10214055936.00 ,2951385088.00 ,2758848512.00 ,2793693184.00 ,2743934976.00 ,9975996416.00 ,2803679232.00 ,10332708864.00 ,2777382912.00 ,2724638720.00 ,2729537536.00 ,10300276736.00 ,2655375360.00 ,10118299648.00 ,10219683840.00 ,10107576320.00 ,2833666048.00 ,10087923712.00 ,10009657344.00 ,2778046464.00 ,2776039424.00 ,2776547328.00 ,2806337536.00 ,2803847168.00 ,10203783168.00 ,10185408512.00 ,2832711680.00 ,2774216704.00 ,2670800896.00 ,2771513344.00 ,2768265216.00 ,2797223936.00 ,10133970944.00 ,10048978944.00 ,2593296384.00 ,2796453888.00 ,2793775104.00 ,2776543232.00 ,2814644224.00 ,2781495296.00 ,2822750208.00 ,2587574272.00 ,2767597568.00 ,10270769152.00 ,2591629312.00 ,2792935424.00 ,2577031168.00 ,2815025152.00 ,9942745088.00 ,2740027392.00 ,10288115712.00 ,10233774080.00 ,10095276032.00 ,2824945664.00 ,10038046720.00 ,2767732736.00 ,2783629312.00 ,10194677760.00 ,2774818816.00 ,2844626944.00 ,2684420096.00 ,,316260368384.00 
11:08:30,10358644736.00 ,2949005312.00 ,2758385664.00 ,2794905600.00 ,2733658112.00 ,10123198464.00 ,2798837760.00 ,10329214976.00 ,2777489408.00 ,2723975168.00 ,2727301120.00 ,10291486720.00 ,2652241920.00 ,10114895872.00 ,10238136320.00 ,10188705792.00 ,2831687680.00 ,10144571392.00 ,10100817920.00 ,2774966272.00 ,2770931712.00 ,2768076800.00 ,2803261440.00 ,2814414848.00 ,10247409664.00 ,10244014080.00 ,2834010112.00 ,2774888448.00 ,2671443968.00 ,2770731008.00 ,2753150976.00 ,2795974656.00 ,10238136320.00 ,10040111104.00 ,2589986816.00 ,2792034304.00 ,2791870464.00 ,2770554880.00 ,2811514880.00 ,2780307456.00 ,2822500352.00 ,2587062272.00 ,2762047488.00 ,10271408128.00 ,2589839360.00 ,2794070016.00 ,2573864960.00 ,2815377408.00 ,9936474112.00 ,2735878144.00 ,10323382272.00 ,10326745088.00 ,10209906688.00 ,2823843840.00 ,10039570432.00 ,2763530240.00 ,2781577216.00 ,10205728768.00 ,2774913024.00 ,2846412800.00 ,2684317696.00 ,,317143400448.00 
11:08:45,10225319936.00 ,2943340544.00 ,2760466432.00 ,2796281856.00 ,2734510080.00 ,10122510336.00 ,2803240960.00 ,10330353664.00 ,2784563200.00 ,2723667968.00 ,2729144320.00 ,10356736000.00 ,2654457856.00 ,10177007616.00 ,10247901184.00 ,10189840384.00 ,2831486976.00 ,10171666432.00 ,10100613120.00 ,2778038272.00 ,2773286912.00 ,2768252928.00 ,2805637120.00 ,2802290688.00 ,10241699840.00 ,10245754880.00 ,2833018880.00 ,2774286336.00 ,2671181824.00 ,2771132416.00 ,2755284992.00 ,2796908544.00 ,10241622016.00 ,10096865280.00 ,2594578432.00 ,2795479040.00 ,2792407040.00 ,2772963328.00 ,2812321792.00 ,2781646848.00 ,2822516736.00 ,2588778496.00 ,2766467072.00 ,10318475264.00 ,2595270656.00 ,2791927808.00 ,2576355328.00 ,2816901120.00 ,9940312064.00 ,2738155520.00 ,10322284544.00 ,10319081472.00 ,10220769280.00 ,2826485760.00 ,10119573504.00 ,2765389824.00 ,2782777344.00 ,10201862144.00 ,2774843392.00 ,2845003776.00 ,2698362880.00 ,,317419360256.00 
11:09:00,10220032000.00 ,2931658752.00 ,2761768960.00 ,2795855872.00 ,2732064768.00 ,10120011776.00 ,2802618368.00 ,10416869376.00 ,2775474176.00 ,2724245504.00 ,2730164224.00 ,10365452288.00 ,2654109696.00 ,10221719552.00 ,10241646592.00 ,10236006400.00 ,2831486976.00 ,10238193664.00 ,10156359680.00 ,2776649728.00 ,2773213184.00 ,2765946880.00 ,2805161984.00 ,2803085312.00 ,10316173312.00 ,10253111296.00 ,2833547264.00 ,2773958656.00 ,2672361472.00 ,2767757312.00 ,2753875968.00 ,2798505984.00 ,10245124096.00 ,10167078912.00 ,2593329152.00 ,2794405888.00 ,2806542336.00 ,2774065152.00 ,2812268544.00 ,2786205696.00 ,2820866048.00 ,2585165824.00 ,2771673088.00 ,10371104768.00 ,2594283520.00 ,2792767488.00 ,2576760832.00 ,2815864832.00 ,9989103616.00 ,2737999872.00 ,10327531520.00 ,10333646848.00 ,10229227520.00 ,2826477568.00 ,10151731200.00 ,2777866240.00 ,2780303360.00 ,10204336128.00 ,2780868608.00 ,2840756224.00 ,2681798656.00 ,,318018240512.00 
11:09:15,10245787648.00 ,2937769984.00 ,2774097920.00 ,2794852352.00 ,2733199360.00 ,10133716992.00 ,2803290112.00 ,10422616064.00 ,2777206784.00 ,2723528704.00 ,2729848832.00 ,10440851456.00 ,2660909056.00 ,10262724608.00 ,10247282688.00 ,10275852288.00 ,2833928192.00 ,10251362304.00 ,10190221312.00 ,2777214976.00 ,2775666688.00 ,2767241216.00 ,2805260288.00 ,2802290688.00 ,10335395840.00 ,10297192448.00 ,2833588224.00 ,2774962176.00 ,2679779328.00 ,2768953344.00 ,2754785280.00 ,2799665152.00 ,10272452608.00 ,10174627840.00 ,2592141312.00 ,2794840064.00 ,2792210432.00 ,2774183936.00 ,2811686912.00 ,2778533888.00 ,2820005888.00 ,2589687808.00 ,2765594624.00 ,10409369600.00 ,2596581376.00 ,2793590784.00 ,2574815232.00 ,2817294336.00 ,10027188224.00 ,2739597312.00 ,10364268544.00 ,10375516160.00 ,10235232256.00 ,2824695808.00 ,10193403904.00 ,2764140544.00 ,2785255424.00 ,10210557952.00 ,2777407488.00 ,2842206208.00 ,2682454016.00 ,,318590582784.00 
11:09:30,10221764608.00 ,2936086528.00 ,2760146944.00 ,2793340928.00 ,2736279552.00 ,10157563904.00 ,2799296512.00 ,10436370432.00 ,2774507520.00 ,2723106816.00 ,2728853504.00 ,10443485184.00 ,2648080384.00 ,10273996800.00 ,10281054208.00 ,10285350912.00 ,2832068608.00 ,10269581312.00 ,10190614528.00 ,2772090880.00 ,2772758528.00 ,2767495168.00 ,2804670464.00 ,2801065984.00 ,10347720704.00 ,10317455360.00 ,2834604032.00 ,2774056960.00 ,2674094080.00 ,2769510400.00 ,2752688128.00 ,2796118016.00 ,10271465472.00 ,10205298688.00 ,2589618176.00 ,2790219776.00 ,2789658624.00 ,2771435520.00 ,2811547648.00 ,2776723456.00 ,2821668864.00 ,2587987968.00 ,2760835072.00 ,10426040320.00 ,2605015040.00 ,2793586688.00 ,2574204928.00 ,2814337024.00 ,10028548096.00 ,2738851840.00 ,10386890752.00 ,10398519296.00 ,10261467136.00 ,2820960256.00 ,10191450112.00 ,2765713408.00 ,2782765056.00 ,10213982208.00 ,2777817088.00 ,2851835904.00 ,2682200064.00 ,,318766522368.00 
11:09:45,10228428800.00 ,2936848384.00 ,2761011200.00 ,2809462784.00 ,2734596096.00 ,10163417088.00 ,2800902144.00 ,10445537280.00 ,2775048192.00 ,2725359616.00 ,2729418752.00 ,10466861056.00 ,2648653824.00 ,10281115648.00 ,10280775680.00 ,10298650624.00 ,2835341312.00 ,10274131968.00 ,10221903872.00 ,2773553152.00 ,2785918976.00 ,2768642048.00 ,2803625984.00 ,2804457472.00 ,10371272704.00 ,10316402688.00 ,2830872576.00 ,2775326720.00 ,2673537024.00 ,2769235968.00 ,2754138112.00 ,2796523520.00 ,10295222272.00 ,10242330624.00 ,2591748096.00 ,2793529344.00 ,2788687872.00 ,2779508736.00 ,2810675200.00 ,2778435584.00 ,2821111808.00 ,2589609984.00 ,2766696448.00 ,10445078528.00 ,2604388352.00 ,2793705472.00 ,2575814656.00 ,2815385600.00 ,10053390336.00 ,2739458048.00 ,10399129600.00 ,10403172352.00 ,10268229632.00 ,2824425472.00 ,10221535232.00 ,2769137664.00 ,2785263616.00 ,10240471040.00 ,2776301568.00 ,2845696000.00 ,2682363904.00 ,,319141474304.00 
11:10:00,10249367552.00 ,2945114112.00 ,2760437760.00 ,2794508288.00 ,2734870528.00 ,10192314368.00 ,2802876416.00 ,10492215296.00 ,2773688320.00 ,2724462592.00 ,2728886272.00 ,10468573184.00 ,2651656192.00 ,10311278592.00 ,10298265600.00 ,10302525440.00 ,2834755584.00 ,10299404288.00 ,10218012672.00 ,2772807680.00 ,2773524480.00 ,2766209024.00 ,2802778112.00 ,2804715520.00 ,10375782400.00 ,10341892096.00 ,2831454208.00 ,2773798912.00 ,2668511232.00 ,2767056896.00 ,2757652480.00 ,2795749376.00 ,10302160896.00 ,10257293312.00 ,2591191040.00 ,2793996288.00 ,2790662144.00 ,2779738112.00 ,2809573376.00 ,2778853376.00 ,2819325952.00 ,2586624000.00 ,2764693504.00 ,10444677120.00 ,2616090624.00 ,2792521728.00 ,2575151104.00 ,2815479808.00 ,10057322496.00 ,2752024576.00 ,10420883456.00 ,10429452288.00 ,10307932160.00 ,2823299072.00 ,10247057408.00 ,2765590528.00 ,2780704768.00 ,10259947520.00 ,2775638016.00 ,2843041792.00 ,2681339904.00 ,,319477411840.00 
11:10:15,10216513536.00 ,2930290688.00 ,2761080832.00 ,2794663936.00 ,2735783936.00 ,10201133056.00 ,2801876992.00 ,10480558080.00 ,2775232512.00 ,2724413440.00 ,2731110400.00 ,10491379712.00 ,2651815936.00 ,10310778880.00 ,10298974208.00 ,10325463040.00 ,2834882560.00 ,10297937920.00 ,10253938688.00 ,2775588864.00 ,2773839872.00 ,2768031744.00 ,2807930880.00 ,2805567488.00 ,10390130688.00 ,10340794368.00 ,2833612800.00 ,2774908928.00 ,2669641728.00 ,2769104896.00 ,2756079616.00 ,2793795584.00 ,10334531584.00 ,10276110336.00 ,2592391168.00 ,2795880448.00 ,2789629952.00 ,2779676672.00 ,2812026880.00 ,2782953472.00 ,2823221248.00 ,2603003904.00 ,2767491072.00 ,10461622272.00 ,2606137344.00 ,2791604224.00 ,2575990784.00 ,2815197184.00 ,10081325056.00 ,2739453952.00 ,10416562176.00 ,10425708544.00 ,10309091328.00 ,2822115328.00 ,10247258112.00 ,2769371136.00 ,2779934720.00 ,10295209984.00 ,2778501120.00 ,2842071040.00 ,2683179008.00 ,,319674105856.00 
11:10:30,10332794880.00 ,2939625472.00 ,2758545408.00 ,2793218048.00 ,2732548096.00 ,10225016832.00 ,2798723072.00 ,10504237056.00 ,2775195648.00 ,2718953472.00 ,2728640512.00 ,10489466880.00 ,2650169344.00 ,10350919680.00 ,10325938176.00 ,10319106048.00 ,2831900672.00 ,10322583552.00 ,10249441280.00 ,2774163456.00 ,2770264064.00 ,2769448960.00 ,2803769344.00 ,2805256192.00 ,10385022976.00 ,10369110016.00 ,2832683008.00 ,2775433216.00 ,2670047232.00 ,2773213184.00 ,2753888256.00 ,2793803776.00 ,10330984448.00 ,10277892096.00 ,2591211520.00 ,2791837696.00 ,2788372480.00 ,2792755200.00 ,2805075968.00 ,2778116096.00 ,2821984256.00 ,2596102144.00 ,2763649024.00 ,10456592384.00 ,2606354432.00 ,2792747008.00 ,2578857984.00 ,2814738432.00 ,10080866304.00 ,2734993408.00 ,10415890432.00 ,10459295744.00 ,10327347200.00 ,2819252224.00 ,10244308992.00 ,2767663104.00 ,2781290496.00 ,10295922688.00 ,2774585344.00 ,2842107904.00 ,2682728448.00 ,,319936651264.00 
11:10:45,10222505984.00 ,2955026432.00 ,2757545984.00 ,2795102208.00 ,2736586752.00 ,10223177728.00 ,2800844800.00 ,10503483392.00 ,2775089152.00 ,2728198144.00 ,2730971136.00 ,10484240384.00 ,2652708864.00 ,10341228544.00 ,10329718784.00 ,10357714944.00 ,2834636800.00 ,10327326720.00 ,10268225536.00 ,2777362432.00 ,2772795392.00 ,2767466496.00 ,2801299456.00 ,2803019776.00 ,10423136256.00 ,10371334144.00 ,2830229504.00 ,2786418688.00 ,2669633536.00 ,2768281600.00 ,2754994176.00 ,2794164224.00 ,10360631296.00 ,10298200064.00 ,2592862208.00 ,2793906176.00 ,2792427520.00 ,2778075136.00 ,2810773504.00 ,2781724672.00 ,2831241216.00 ,2596106240.00 ,2768723968.00 ,10497912832.00 ,2607562752.00 ,2792321024.00 ,2580983808.00 ,2815340544.00 ,10113142784.00 ,2738532352.00 ,10465181696.00 ,10457567232.00 ,10326790144.00 ,2834546688.00 ,10285047808.00 ,2768850944.00 ,2782121984.00 ,10321408000.00 ,2776616960.00 ,2842402816.00 ,2680512512.00 ,,320235982848.00 
11:11:00,10225655808.00 ,2946617344.00 ,2759880704.00 ,2793820160.00 ,2741841920.00 ,10233974784.00 ,2800451584.00 ,10515156992.00 ,2773671936.00 ,2723573760.00 ,2729086976.00 ,10514370560.00 ,2652160000.00 ,10356412416.00 ,10331639808.00 ,10355240960.00 ,2836922368.00 ,10337861632.00 ,10286403584.00 ,2775609344.00 ,2770640896.00 ,2774519808.00 ,2803433472.00 ,2807021568.00 ,10424901632.00 ,10398195712.00 ,2839076864.00 ,2771910656.00 ,2666405888.00 ,2773028864.00 ,2757259264.00 ,2796937216.00 ,10350710784.00 ,10295795712.00 ,2594017280.00 ,2796384256.00 ,2792427520.00 ,2777452544.00 ,2810654720.00 ,2782703616.00 ,2820259840.00 ,2595565568.00 ,2769100800.00 ,10497159168.00 ,2609217536.00 ,2789212160.00 ,2584993792.00 ,2815586304.00 ,10136338432.00 ,2739261440.00 ,10450395136.00 ,10470248448.00 ,10343374848.00 ,2822770688.00 ,10281857024.00 ,2765615104.00 ,2779095040.00 ,10322268160.00 ,2771333120.00 ,2840342528.00 ,2679169024.00 ,,320356995072.00 
