
22/08/26 13:26:00 INFO client.RMProxy: Connecting to ResourceManager at emr-header-1.cluster-332954/192.168.0.158:8032
22/08/26 13:26:00 INFO yarn.GiraphYarnClient: Got node report from ASM for, nodeId=emr-worker-134.cluster-332954:33765, nodeAddress emr-worker-134.cluster-332954:8042, nodeRackName /default-rack, nodeNumContainers 0
22/08/26 13:38:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 721.32 secs
22/08/26 13:38:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 725.32 secs
22/08/26 13:38:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 729.32 secs
22/08/26 13:38:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 733.33 secs
22/08/26 13:38:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 737.33 secs
22/08/26 13:38:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 741.33 secs
22/08/26 13:38:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 745.33 secs
22/08/26 13:38:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 749.33 secs
22/08/26 13:38:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 753.34 secs
22/08/26 13:38:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 757.34 secs
22/08/26 13:38:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 761.34 secs
22/08/26 13:38:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 765.34 secs
22/08/26 13:38:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 769.34 secs
22/08/26 13:38:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 773.35 secs
22/08/26 13:38:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:38:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 777.35 secs
22/08/26 13:38:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 781.35 secs
22/08/26 13:39:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 785.35 secs
22/08/26 13:39:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 789.36 secs
22/08/26 13:39:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 793.36 secs
22/08/26 13:39:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 797.36 secs
22/08/26 13:39:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 801.36 secs
22/08/26 13:39:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 805.37 secs
22/08/26 13:39:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 809.37 secs
22/08/26 13:39:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 813.37 secs
22/08/26 13:39:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 817.37 secs
22/08/26 13:39:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 821.38 secs
22/08/26 13:39:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 825.38 secs
22/08/26 13:39:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 829.38 secs
22/08/26 13:39:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 833.38 secs
22/08/26 13:39:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:39:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 837.39 secs
22/08/26 13:39:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 841.39 secs
22/08/26 13:40:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 845.39 secs
22/08/26 13:40:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 849.39 secs
22/08/26 13:40:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 853.39 secs
22/08/26 13:40:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 857.40 secs
22/08/26 13:40:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 861.40 secs
22/08/26 13:40:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 865.40 secs
22/08/26 13:40:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 869.40 secs
22/08/26 13:40:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 873.41 secs
22/08/26 13:40:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 877.41 secs
22/08/26 13:40:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 881.41 secs
22/08/26 13:40:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 885.41 secs
22/08/26 13:40:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 889.41 secs
22/08/26 13:40:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:53 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 893.42 secs
22/08/26 13:40:53 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:40:57 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 897.42 secs
22/08/26 13:40:57 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:01 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 901.42 secs
22/08/26 13:41:01 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:05 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 905.42 secs
22/08/26 13:41:05 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:09 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 909.43 secs
22/08/26 13:41:09 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:13 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 913.43 secs
22/08/26 13:41:13 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:17 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 917.43 secs
22/08/26 13:41:17 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:21 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 921.43 secs
22/08/26 13:41:21 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:25 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 925.43 secs
22/08/26 13:41:25 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:29 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 929.44 secs
22/08/26 13:41:29 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:33 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 933.44 secs
22/08/26 13:41:33 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:37 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 937.44 secs
22/08/26 13:41:37 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:41 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 941.44 secs
22/08/26 13:41:41 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 502
22/08/26 13:41:45 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 945.45 secs
22/08/26 13:41:45 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 242
22/08/26 13:41:49 INFO yarn.GiraphYarnClient: Giraph: analysis.Analysis, Elapsed: 949.45 secs
22/08/26 13:41:49 INFO yarn.GiraphYarnClient: appattempt_1661428793904_0027_000001, State: RUNNING, Containers used: 1
22/08/26 13:41:52 INFO yarn.GiraphYarnClient: Cleaning up HDFS distributed cache directory for Giraph job.
22/08/26 13:41:52 INFO yarn.GiraphYarnClient: Completed Giraph: analysis.Analysis: SUCCEEDED, total running time: 15 minutes, 51 seconds.
2022-08-26 13:25:56
2022-08-26 13:41:53
